,id,score,query,title,content,model_name,distance,is_found
10111,8566,3.6681869022316127e-13,ИММИГРАНТ,КОНГРЕСС,"Большой съезд, собрание (обычно по вопросам международного значения). Международный к. геологов. Всемирный к. сторонников мира. 2. В США и нек-рых других странах: парламент. Прения в конгрессе. 3. Название нек-рых политических партий, организаций. Партия Индийский национальный к. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
19219,17352,4.612892641649158e-13,ПЕНСИЯ,ПОЛАТИ,"В избе: нары для спанья, устраиваемые под потолком между печью и стеной. II прил. полатный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10912,11029,2.168484846982316e-13,КУТАТЬ,КУЛИНАР,"Специалист по кулинарии. 2. Человек, искусный в приготовлении кушаний. II ж. кулинарка, -и (ко 2 знач.; разг.). II прил. кулинарский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5148,5394,2.7061716040797934e-13,ДЕКАДА,ДАЛЬ,"Далекое место (разг.). Не поеду в такую д. Этакая д. (очень далеко). 2. Далекое пространство, видимое глазом. Голубая д. Родные дали. * Такую даль (идти, ехать, тащиться) (разг. неодобр.) - так далеко. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
2051,2104,2.9153166426071353e-13,БЮВАР,БУРЯТЫ,"Народ, Составляющий основное коренное население Бурятии. II ас. бурятка, -и. II прил. бурятский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
2406,2406,6.488076677475807e-13,ВЕРОИСПОВЕДАНИЕ,ВЕРОИСПОВЕДАНИЕ,"Религия (во 2 знач.), религиозная система, а также официальная принадлежность к одной из ее разновидностей. Католическое в. II прил. вероисповедный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
21883,31193,3.838136405920345e-13,ЭПОЛЕТЫ,ПРУССЫ,"Балтийские племена, до 13 в. жившие на южном побережье Балтийского моря; люди, принадлежавшие к этим племенам. П прил прусский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3188,22919,3.5875203632448893e-13,РАСКРЫТЬСЯ,ВОПЛОТИТЬСЯ,"Получить реальное выражение, осуществиться. * Воплотиться в жизнь (книжн.) осуществиться, реализоваться. Мечта воплотилась в жизнь. II несов. воплощаться, -аюсь, -аешься. II сущ. воплощение, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
2754,2338,0.8529242277145386,ТЕОКРАТИЯ,ВИТИЙСТВО,"Искусство витии, красноречие. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
7250,7033,4.029431953031515e-13,ЗАДЕЛ,ЗАЛАДИТЬ,"Начать говорить, повторяя одно и то же. Заладил свое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
30193,18688,6.376487337277081e-13,ПОДКУЛАЧНИК,ЧЕРНОСОТЕНЕЦ,"В России в нач. 20 в.: член шовинистической организации, так. наз. ""Черной сотни"", входящей в ""Союз русского народа"" [первонач. На Руси ""черная сотня"" - народный ополчен-ческий отряд]. II ж. черносбтенка, -и. II прил. черносотенский, -ая, -ое. Черное/о-тенские погромы. билось на мелкие части). II прил. черепко-ямгй -я я ~о^ ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10392,28942,2.2260650625344908e-13,УТРЯСТИ,КОРПЕТЬ,Усердно и долго заниматься чем-н. К. над бумагами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
2754,6543,2.1887266304920772e-13,ЕХИДСТВО,ВИТИЙСТВО,"Искусство витии, красноречие. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
4390,4324,4.792977538296828e-13,ГВАРДИЯ,ГЕРОЙ,"Человек, совершающий подвиги, необычный по своей храбрости, доблести, самоотверженности. Герои Великой Отечественной войны. Г. труда. 2. Главное действующее лицо литературного произведения. Г. трагедии. Г. романа. 3. чего. Человек, воплощающий в себе черты эпохи, среды. Г. нашего времени. 4. кого-чего. Тот, кто привлек к себе внимание (чаще о том, кто вызывает восхищение, подражание, удивление). Г. дня. * Герой Советского Союза - почетное звание, присваивавшееся за доблесть и героизм. Герой Социалистического Труда - почетное звание, присваивавшееся за заслуги в области народного хозяйства, политической деятельности и культуры. Город-герой - почетное звание города, население к-рого проявило героизм во время Великой Отечественной воины. Крепость-герой - почетное звание, присвоенное Брестской крепости. II ж. героиня, -и. - Мать-героиня - почетное звание, присваивавшееся женщине-матери, воспитавшей не менее 10 детей. II прил. геройский, -ая, -ое (к 1 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
31228,31228,8.740543011587221e-13,ЭСТАКАДА,ЭСТАКАДА,"Сооружение в виде моста для проведения одного пути над другим в месте их пересечения, для причала судов, а также вообще для создания дороги на нек-рой высоте. 2. Подводное заграждение или опорное сооружение из свай (спец.). II прил. эстакадный, -ая, oое. Эстакадная железная дорога. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
18586,17134,3.626423705598014e-13,ПАРАЛИТИК,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
12129,12138,1.728170232785653e-12,МЕЛКОСИДЯЩИЙ,МЕЛИОРАТОР,"Специалист по мелиорации. II прил. мелиораторский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
23099,18961,0.0,ПОДТАШНИВАТЬ,РАССТЫКОВАТЬСЯ,"О стыкованном: разъединиться. II несое. расстыковываться, -аюсь, -аешься. II сущ. расстыкбвка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
26169,17176,7.508802607469889e-13,ПАРОВИК,СПИТОЙ,"О заваренном чае: много раз разбавлявшийся, утративший крепость. С. чай. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
20309,23423,4.329582482462402e-13,РЕЗОЛЮЦИЯ,ПРЕЗРЕНИЕ,"Глубоко пренебрежительное отношение к кому-чему-н. П. к предателю. Облить презрением кого-н. (выразить крайнее презрение). 2. Подчеркнутое безразличие к чему-н., пренебрежение чем-н. П. к опасности. П. кроскоши. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
25129,19762,4.001162736636671e-13,ПОСАДНИК,СКОВОРОДНИК,Род крючка на рукоятке для захватывания горячей сковороды. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10392,13349,5.082777189586996e-13,НАКРЫТЬ,КОРПЕТЬ,Усердно и долго заниматься чем-н. К. над бумагами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
18668,21858,2.1795544156381214e-13,ПРОШИВКА,ПОДКОВА,"Толстая железная пластинка в форме разомкнутого кольца, прибиваемая по краям копыта ездового животного (лошади, осла, вола) для предохранения от ударов, скольжения. Конь потерял подкову (расковался). 2. перен. Вообще - всякий предмет или расположение чего-н. в такой форме. Трибуны охватывают стадион подковой. II уменьш. подковка, -и, ж. Серьги подковками. II прил. подковный, -ая, -ое. Подковные гвозди. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
26789,25171,2.369216205600627e-13,СКОРОПАЛИТЕЛЬНЫЙ,СТУПЕНЧАТЫЙ,"Расположенный ступенями. С. спуск. 2. Осуществляемый поочередно, последовательно. Ступенчатые цены (оптовые цены, снижаемые по мере устаревания продукции;спец.). II сущ. ступенчатость, -и, ж. С. посевов. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3791,6880,4.327131101350412e-13,ЗАВИВКА,ВЫКЛАДКА,"Расчет, вычисление. Математические выкладки. 3. Походное снаряжение солдата. Идти с полной выкладкой. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
20365,29015,0.0,УЧИТЕЛЬСКАЯ,ПРЕПОДАВАТЕЛЬ,"Специалист -работник среднего, высшего или специального учебного заведения, преподающий какой-н. предмет. П. русского языка. Опытный п. II ж. преподавательница, -ы. II прил. преподавательский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
14683,13982,5.424936758494092e-13,НЕВМЕШАТЕЛЬСТВО,НИЧТОЖЕСТВО,Ничтожный человек. Жалкое н. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
16121,22222,3.001973669647384e-13,РАВНОВЕСИЕ,ОСАТАНЕТЬ,"Сильно надоесть, опротиветь. II несов. осатаневать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
25207,21343,1.8291054434960152e-13,ПРОКЛЕВАТЬ,СКРЕПИТЬ,"Прочно соединить. С. брусья. С. листы. 2. перен. Укрепить, закрепить. С. дружбу клятвой. 3. чем. Удостоверить что-н. (офиц.). С. документ подписью. С. подпись печатью. * Скрепя сердце (разг.) - преодолевая нежелание, превозмогая себя. Согласился скрепя сердив. II несов. скреплять, -яю, -яешь. II сущ. скрепление, -я, ср. и скрепка, -и, ж. (к. 1 знач.; разг.). II прил. скрепочный, -ая, -ое (к 1 знач.; спец.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
16244,16244,2.812638360064068e-13,ОСТОЛОП,ОСТОЛОП,"Глупец, болван. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
3188,27802,3.176410415077491e-13,ТРАТИТЬСЯ,ВОПЛОТИТЬСЯ,"Получить реальное выражение, осуществиться. * Воплотиться в жизнь (книжн.) осуществиться, реализоваться. Мечта воплотилась в жизнь. II несов. воплощаться, -аюсь, -аешься. II сущ. воплощение, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10392,18297,1.9737721656740148e-13,ПЛУТАТЬ,КОРПЕТЬ,Усердно и долго заниматься чем-н. К. над бумагами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10840,8084,2.499264900937548e-13,ЗНАЙ,КРЯЖ,"Холмистая возвышенность, гряда холмов. Лесистый к. 2. Короткий обрубок толстого бревна. Дубовый к. 3. (-а, мн. -и, -ей). Крепкий/коренастый, а также (перен.) упорный и прижимистый человек (прост.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10392,9805,5.258720976036857e-13,КОБАЛЬТ,КОРПЕТЬ,Усердно и долго заниматься чем-н. К. над бумагами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3137,27581,2.2018490004362123e-13,ТОЛОЧЬ,ВОЛОЧЬ,"То же, что волочить (в 1знач.). ВОЛОЧЬСЯ, -окусь, -очешься, -окутся; -окся, -оклась; -окшийся; несов. (прост.). То же, что волочиться (в 1 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
26803,22307,2.0975707065370996e-13,РАЗБОЙНЫЙ,СТЫДНЫЙ,"Вызывающий чувство стыда; постыдный. Стыдные воспоминания. Стыдные слова. С. поступок. 2. стыдно, е знач. сказ. Об испытываемом чувстве стыда. Стыдно окружающих или перед окружающими. Стыдно за кого-н. Стыдно обманывать. Как тебе не стыдно? (т. е. тебе должно быть стыдно, стыдись). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
23797,23797,2.8340508108695706e-13,РОТОР,РОТОР,"Вращающаяся часть в машинах. 2. Автоматически управляемая машина (транспортное устройство, прибор), в к-рой заготовки двигаются вместе с обрабатывающими их орудиями по дугам окружности. II прил. роторный,-ая, -ое. Роторная линия (комплекс роторов во 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
3561,5537,3.2327070707827144e-13,ДЕСЯТЕРИК,ВСХРАП,Отрывистый хриплый звук при храпе. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
19686,21333,2.7435971788718205e-13,ПРОКАТЧИК,ПОРОЖНЯКОМ,"Без груза, без пассажиров. Грузовик идет п. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
19686,19314,0.0,ПОЛНОКРОВНЫЙ,ПОРОЖНЯКОМ,"Без груза, без пассажиров. Грузовик идет п. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
7033,7594,3.7632711617080483e-13,ЗАРОДЫШ,ЗАДЕЛ,"То, что выработано, сделано про запас, для будущей работы. Создать з. на следующий год. II прил. задельный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
8054,8054,1.1837265109088113e-13,ЗЛОПОЛУЧНЫЙ,ЗЛОПОЛУЧНЫЙ,"Несчастный, незадачливый, полный бедствий и неудач. 3. день. II сущ злополучность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
27484,27484,4.2610156397206167e-13,ТИГРИЦА,ТИГРИЦА,"Самка тигра. ТИГРОВЫЙ, -ая? -ое. 1. см. тигр. 2. О расцветке: похожий на шкуру тигра - желтый с темными полосами, разводами. Тигровое одеяло. Т. уж (с такой расцветкой кожи). * Тигровый глаз (спец.) блестящий поделочный камень золотисто-коричневого цвета. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
9332,29180,4.5961124446256e-13,ФИГНЯ,КАРИЙ,О цвете глаз и масти лошадей: темно-коричневый. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
25240,25240,2.870088606880816e-13,СКУЛА,СКУЛА,"Парная лицевая кость под глазницей, а также соответствующее место на лице под глазом. Широкие, выпуклые скулы. II прил. скуловой, -ая, -бе (спец.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
5351,24635,7.409924453541383e-13,СЕКСОЛОГ,ДЕВЯТИЭТАЖКА,Девятиэтажный дом. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
25207,29613,3.505324286043332e-13,ХЛИПАТЬ,СКРЕПИТЬ,"Прочно соединить. С. брусья. С. листы. 2. перен. Укрепить, закрепить. С. дружбу клятвой. 3. чем. Удостоверить что-н. (офиц.). С. документ подписью. С. подпись печатью. * Скрепя сердце (разг.) - преодолевая нежелание, превозмогая себя. Согласился скрепя сердив. II несов. скреплять, -яю, -яешь. II сущ. скрепление, -я, ср. и скрепка, -и, ж. (к. 1 знач.; разг.). II прил. скрепочный, -ая, -ое (к 1 знач.; спец.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
28571,21423,3.105048499135038e-13,ПРОМОЛЧАТЬ,УМНИЧАТЬ,"Стараться выказать свой ум. 2. Поступать по-своему, мудрить. Не умничай, делай, как велят. II сое. сумничать, -аю, -аешь (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
13026,7117,2.780800221167945e-13,ЗАИКА,НАВАГА,"Северная морская рыба сем. тресковых. II прил. наважий, -ья, -ье. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
6681,8251,2.283857781712473e-13,ИДОЛОПОКЛОННИЧЕСТВО,ЖЕРТВОПРИНОШЕНИЕ,Обряд принесения жертвы божеству. Совершать ж. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
21883,20161,4.412798793908268e-13,ПРАСОЛ,ПРУССЫ,"Балтийские племена, до 13 в. жившие на южном побережье Балтийского моря; люди, принадлежавшие к этим племенам. П прил прусский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
2128,2128,0.0,ВАЖНЕЦКИЙ,ВАЖНЕЦКИЙ,"То же, что важный (в 4 знач.). Щи важнецкие! ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
14608,14608,3.510215393093957e-13,НИВА,НИВА,"Засеянное поле. Желтеют нивы. Ни ниве просвещения (перен.: в области просвещения, народного образования; высок.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
26789,10493,0.0,КОСТЮМЕРНЫЙ,СТУПЕНЧАТЫЙ,"Расположенный ступенями. С. спуск. 2. Осуществляемый поочередно, последовательно. Ступенчатые цены (оптовые цены, снижаемые по мере устаревания продукции;спец.). II сущ. ступенчатость, -и, ж. С. посевов. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
19219,19347,1.919232730639847e-13,ПОЛОМКА,ПОЛАТИ,"В избе: нары для спанья, устраиваемые под потолком между печью и стеной. II прил. полатный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5768,18244,1.8899365037371163e-13,ПЛЕШИВЫЙ,ДИЧАТЬ,"Становиться диким (в 1 и 4 знач.), более диким. Деревья дичают. Д. в одиночестве. Псов. одичать, -аю, -аешь. II сущ. одичание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
18586,16559,2.3439735395702765e-13,ОТМЫЧКА,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
10840,1728,3.594815417562458e-13,БОРОДА,КРЯЖ,"Холмистая возвышенность, гряда холмов. Лесистый к. 2. Короткий обрубок толстого бревна. Дубовый к. 3. (-а, мн. -и, -ей). Крепкий/коренастый, а также (перен.) упорный и прижимистый человек (прост.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
26856,24649,3.432909609791396e-13,СЕКУЩАЯ,СУДОМОЙКА,"Работница, занимающаяся мытьем посуды, посудомойка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
7090,7090,2.6683893267730185e-13,ЗАЖИМ,ЗАЖИМ,Приспособление для зажимания чего-н. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
18586,4854,1.726579220307639e-13,ГРАВИЙ,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
13289,13328,3.8293565367275573e-13,НАКОЛБАСИТЬ,НАИСКОСЬ,"В сторону от прямого направления, по диагонали, из угла в угол. Пересечь улицу н. Разрезать платок н. Поставить свою подпись н. * Наискось от кого-чего, в знач. предлога с род. п. - в сторону, уклоняясь от прямого направления. Переплыть реку наискось от пристани. Сквер наискось от площади. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
8133,4533,1.7503084756304715e-13,ГЛУБОКОВОДНЫЙ,ЗОЛОТУШНЫЙ,"Больной золотухой, а также вообще истощенный, покрытый сыпью (устар.). 3. ребенок. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
23099,23231,8.704527983821597e-14,РАСЧУВСТВОВАТЬСЯ,РАССТЫКОВАТЬСЯ,"О стыкованном: разъединиться. II несое. расстыковываться, -аюсь, -аешься. II сущ. расстыкбвка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5148,5148,3.1259917614503974e-13,ДАЛЬ,ДАЛЬ,"Далекое место (разг.). Не поеду в такую д. Этакая д. (очень далеко). 2. Далекое пространство, видимое глазом. Голубая д. Родные дали. * Такую даль (идти, ехать, тащиться) (разг. неодобр.) - так далеко. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
8541,8722,2.199369159017195e-13,ИНТЕЛЛИГЕНТНЫЙ,ИЛЛЮЗОРНЫЙ,"Порожденный иллюзией, несбыточный (книжн.). Иллюзорные надежды. \\ сущ. иллюзорность,-и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
30193,1707,4.2344358813610483e-13,БОМБАРДИРОВЩИК,ЧЕРНОСОТЕНЕЦ,"В России в нач. 20 в.: член шовинистической организации, так. наз. ""Черной сотни"", входящей в ""Союз русского народа"" [первонач. На Руси ""черная сотня"" - народный ополчен-ческий отряд]. II ж. черносбтенка, -и. II прил. черносотенский, -ая, -ое. Черное/о-тенские погромы. билось на мелкие части). II прил. черепко-ямгй -я я ~о^ ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
11440,17955,1.546947926743883e-13,ПЕЧЕНЬ,ЛИСТВА,"Листья дерева, куста. Молодая л. Густая л. II прил, лист-вяной, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
14776,5435,0.0,ДЕЛЬФИНЕНОК,НОЧЛЕЖНИК,"Тот, кто пользуется временным ночлегом где-н. (разг.). 2. Бездомный бедняк, ночующий в ночлежном доме. II ж. ночлежница, -ы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
11875,23147,2.7113191249442115e-13,РАСТОПКА,МАНЕРКА,"Походная фляжка. II прил. манерочный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
21993,21993,3.3596598268161026e-13,ПУЛЯРКА,ПУЛЯРКА,"Молодая курица, откормленная для стола. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
14544,2883,3.755068630172109e-13,ВНЕОЧЕРЕДНОЙ,НЕУКОСНИТЕЛЬНЫЙ,"Безусловный, обязательный. Неукоснительное исполнение. II сущ. неукоснительность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
16121,28921,2.2635613002031096e-12,УТРЕНЯ,ОСАТАНЕТЬ,"Сильно надоесть, опротиветь. II несов. осатаневать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3188,15752,0.0,ОКОЧУРИТЬСЯ,ВОПЛОТИТЬСЯ,"Получить реальное выражение, осуществиться. * Воплотиться в жизнь (книжн.) осуществиться, реализоваться. Мечта воплотилась в жизнь. II несов. воплощаться, -аюсь, -аешься. II сущ. воплощение, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
21883,16139,1.7153542041653536e-13,ОСЕДЛЫЙ,ПРУССЫ,"Балтийские племена, до 13 в. жившие на южном побережье Балтийского моря; люди, принадлежавшие к этим племенам. П прил прусский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5768,9898,3.1372495747084006e-13,КОЛЕСИТЬ,ДИЧАТЬ,"Становиться диким (в 1 и 4 знач.), более диким. Деревья дичают. Д. в одиночестве. Псов. одичать, -аю, -аешь. II сущ. одичание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3640,21247,1.9468015524312654e-13,ПРОЕХАТЬ,ВШИВЕТЬ,"Становиться вшивым. II сов. завшиветь, -ею, -еешь и обовшиветь, -ею, -еешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
29084,29084,1.8223614349326123e-13,ФАЛЬЦЕВАТЬ,ФАЛЬЦЕВАТЬ,"Сгибать (печатный лист) в определенном порядке. Ф. книгу. Ф. газету. 2. Сгибая и зажимая края, соединять (металлические листы). II сов. сфальцевать, -цую, -цуешь; -цбванный. и сущ. фальцевание, -я, ср. и фальцовка, -и, ж. и прш. фальцовочный, -ая, -ое и фальцевальный, -ая, oое. Фальцовочный шов. Фальцевальная машина. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
4390,4660,3.5837690237280895e-13,ГОЛОС,ГЕРОЙ,"Человек, совершающий подвиги, необычный по своей храбрости, доблести, самоотверженности. Герои Великой Отечественной войны. Г. труда. 2. Главное действующее лицо литературного произведения. Г. трагедии. Г. романа. 3. чего. Человек, воплощающий в себе черты эпохи, среды. Г. нашего времени. 4. кого-чего. Тот, кто привлек к себе внимание (чаще о том, кто вызывает восхищение, подражание, удивление). Г. дня. * Герой Советского Союза - почетное звание, присваивавшееся за доблесть и героизм. Герой Социалистического Труда - почетное звание, присваивавшееся за заслуги в области народного хозяйства, политической деятельности и культуры. Город-герой - почетное звание города, население к-рого проявило героизм во время Великой Отечественной воины. Крепость-герой - почетное звание, присвоенное Брестской крепости. II ж. героиня, -и. - Мать-героиня - почетное звание, присваивавшееся женщине-матери, воспитавшей не менее 10 детей. II прил. геройский, -ая, -ое (к 1 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5443,13860,2.661029762426187e-13,НАЦИОНАЛИЗИРОВАТЬ,ДЕМАРКАЦИЯ,"Обозначение границ специальными знаками. II прил. демаркационный, -ая.-ое. Демаркационная линия (напр. между воюющими сторонами на время перемирия). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5768,5420,4.82702473911939e-13,ДЕЛЕЦ,ДИЧАТЬ,"Становиться диким (в 1 и 4 знач.), более диким. Деревья дичают. Д. в одиночестве. Псов. одичать, -аю, -аешь. II сущ. одичание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
18586,4725,3.182222009772556e-13,ГОРБАТЫЙ,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
3791,16812,2.9370657381871945e-13,ОТЦЕУБИЙЦА,ВЫКЛАДКА,"Расчет, вычисление. Математические выкладки. 3. Походное снаряжение солдата. Идти с полной выкладкой. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
18390,21079,1.604530852801489e-13,ПРОБРАТЬ,ПОВЕРИТЬ,"То же, что проверить (устар.). Л. суммы. 3. кому что. Сообщить из особого доверия. П. кому-н. свою тайну. II несов. поверять, -яю, -яешь. II сущ. по-верка, -и, ж. (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
1015,1015,0.0,БЕЗАЛАБЕРЩИНА,БЕЗАЛАБЕРЩИНА,"Безалаберное состояние чего-й, в чем-н., неразбериха. Б. в доме. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
21907,25171,0.357239305973053,ДИАЛЕКТОЛОГИЯ,ПРЯМОЛИНЕЙНЫЙ,"Идущий по прямой линии. Прямолинейное движение. 2. перен. Откровенный, прямой, но лишенный необходимой гибкости. П. характер. П. ответ. Действовать прямолинейно (нареч.). II сущ прямолинейность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
23357,23357,2.8112389261099324e-13,РЕВЮ,РЕВЮ,"Театральное обозрение - представление из отдельных сцен, эпизодов и номеров. Музыкальное р. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,True
7817,18992,0.0,ПОДХЛЕСТНУТЬ,ЗАЧАРОВАТЬ,"Чаруя (в 1 знач.), заколдовать. Зачарованный лес. 2. Чаруя (во 2 знач.), покорить, привести в восторг. Артист зачаровал всех своей игрой. Зачарован музыкой. II несов. зачаровывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
23733,25552,3.6629588793558876e-13,СМОТР,РОЗЫСК,"Поиски, разыскивание кого-чего-н. Отправиться на розыски (отправиться искать). 3. Деятельность специальных органов по установлению местонахождения уклоняющихся от суда обвиняемых, осужденных лиц, а также лиц, пропавших без вести (спец.). Объявить?. Преступник находится в розыске. 4. Предшествующее суду дознание, собирание улик (спец.).* Уголовный розыск - милицейская служба, занимающаяся раскрытием и пресечением уголовных преступлений. II прил. розыскной, -ая, -ое (к 3 знач.). Розыскное дело. Розыскная собака. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
5148,5313,3.6448459268118016e-13,ДЕБИЛ,ДАЛЬ,"Далекое место (разг.). Не поеду в такую д. Этакая д. (очень далеко). 2. Далекое пространство, видимое глазом. Голубая д. Родные дали. * Такую даль (идти, ехать, тащиться) (разг. неодобр.) - так далеко. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,l2,False
