  ,id,score,query,title,content,model_name,distance,is_found
16063,17033,1.7881393432617188e-07,ПАЛАЧЕСКИЙ,ОРГАНИЧЕСКИЙ,"Принадлежащий к растительному или животному миру, относящийся к организмам (в 1 знач.). О. мир (совокупность организмов, населяющих биосферу Земли). Органические соединения, вещества (содержащие углерод). Органическая химия (раздел химии, изучающий органические соединения и законы их превращений). Органические удобрения (навоз, компосты и нек-рые другие удобрения). 2. Касающийся внутреннего строения человека, его организма, органов. О. порок сердца. Органические и функциональные расстройства. 3. Относящийся к самой сущности, внутренней целостности чего-н. Органическое единство теории и практики. Органическая связь явлений. 4. перен. Внутренне присущий кому-н. Органическое отвращение. ",intfloat/multilingual-e5-large,ip,False
12290,11875,0.0,МАНЕРКА,МЕТРИКА,"Учение о стихотворных размерах и метрах2, а также сами стихотворные размеры и метры2. Учебник метрики. Русская м. II прил. метрический, -ая, -ое. Метрическое стихосложение (основанное на чередовании долгих и кратких слогов). ",intfloat/multilingual-e5-large,ip,False
4612,4609,1.1920928955078125e-07,ГОВОР,ГОВОРЛИВЫЙ,"Любящий поговорить, разговорчивый, словоохотливый. Говорливая соседка. II сущ. говорливость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
27749,10544,0.0,КОЩУНСТВЕННЫЙ,ТРАДИЦИОННЫЙ,"Сохранившийся от старины, основанный на традиции (в 1 знач.). Т. обряд. Т. обычай. 2. Бывающий, существующий в силу традиции (во 2 знач.), установившегося обычая. Традиционные встречи выпускников. II сущ. традиционность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
26120,10252,0.0,КОНЦЕРТ,СПЕКТАКЛЬ,"Театральное представление. Ставить с. Любительский с. (в исполнении любителей). 2. перен. Смешное, занятное зрелище (разг.). Разыграли с. на кухне. ",intfloat/multilingual-e5-large,ip,False
6294,5217,0.0,ДВОИТЬСЯ,ДУБЛИРОВАТЬ,"Выполнять что-н. сходное, одинаковое, параллельно с другим. Д. работу. Д. актера (исполнять роль по очереди с ним). Д. космонавта (одновременно с ним готовиться к полету). 2. Озвучивать (фильм) на другом языке, сохраняя близость к переводу и уравнивая длину фраз и темп речи. II сов., что, сдублировать, -рую, -руешь м продублировать, -рую, -руешь (к 1 знач.). II суш. дублирование, -я, ср. и дубляж, -а м -а,м, (ко 2 знач.; спец.). ",intfloat/multilingual-e5-large,ip,False
30379,1977,-1.1920928955078125e-07,БУКЛИ,ЧУКЧИ,"Народ, относящийся к коренному населению Чукотки. II ж. чукчанка, -и. II прил. чукотский, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
13232,17519,2.384185791015625e-07,ПЕРЕЕЗД,НАЕЗДИТЬ,"Ездя, проехать, покрыть какое-н. пространство за какое-н. время. Н. тысячу километров. 2. что. Перевозя кого-что-н. за плату, приобрести, добыть (разг.). Водитель наездил сто рублей. 3. что. Ездой укатать, уплотнить (дорогу) или образовать (дорогу). Н. зимних. 4. кого (что). То же, что выездить (спец.). Н. рысака. II несов. наезжать, -аю, -аешь и наезживать, -аю, -аешь. II сущ. наездка, -и, ж. (к 4 знач.; спец.). ",intfloat/multilingual-e5-large,ip,False
2015,2108,0.0,БЮРГЕР,БУРАВ,"Инструмент для сверления отверстий. II уменъш. буравчик, -а, м. ",intfloat/multilingual-e5-large,ip,False
8748,8627,-1.1920928955078125e-07,ИНДИЙЦЫ,ИНФЛЯЦИЯ,"Чрезмерное (по отношению к государственному золотому запасу) увеличение количества обращающихся в стране бумажных денег, вызывающее их обесценивание. II прил. инфляционный, -ая,-ое. ",intfloat/multilingual-e5-large,ip,False
24223,832,5.960464477539063e-08,БАМПЕР,САПФИР,"Драгоценный камень синего или голубого цвета, прозрачная разновидность корунда. II прил. сапфирный, -ая, -ое и сапфировый, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
5428,22211,5.960464477539063e-08,РАБОТЯЩИЙ,ДЕЛОВИТЫЙ,"Толковый и серьезный, предприимчивый. Д. работник. Д. тон. II сущ. деловитость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
14680,14680,5.960464477539063e-08,НИЧЕЙНЫЙ,НИЧЕЙНЫЙ,"Никому не принадлежащий, ни к кому не относящийся (разг.). Ничейная зона. Ничейная полоса. ",intfloat/multilingual-e5-large,ip,True
9024,12834,-1.1920928955078125e-07,МУЗЕЙЩИК,КАБИНЕТЧИК,"Руководитель, оторвавшийся от живого дела, от решения практических задач. ",intfloat/multilingual-e5-large,ip,False
3245,22969,2.384185791015625e-07,РАСПЛЕСТИ,ВОСПАЛЕНИЕ,"Болезненный процесс, сопровождающийся болью, жаром, припухлостью и краснотой пораженной ткани. В. суставов. II прил. воспалительный, -ая, -ое. В. процесс. ",intfloat/multilingual-e5-large,ip,False
25524,7609,2.384185791015625e-07,ЗАРЫТЬСЯ,СМИРИТЬСЯ,"Примириться с кем-чем-н., покориться кому-чему-н. С. с судьбой. С. перед неизбежностью. II несов. смиряться, -яюсь, -яешься. II сущ. смирение, -я, ср. (устар.). ",intfloat/multilingual-e5-large,ip,False
15377,15487,1.1920928955078125e-07,ОГНЕПРИПАСЫ,ОБЩЕПИТ,"Сокращение: общественное питание - отрасль народного хозяйства, занимающаяся производством и продажей готовой пищи и полуфабрикатов. Предприятия общепита. II прил. общепитовский, -ая, -ое (разг.). Общепи-товская точка (отдельное такое предприятие). ",intfloat/multilingual-e5-large,ip,False
1683,17061,0.0,ПАЛОЧНЫЙ,БОЛОТНЫЙ,О цвете: коричневато-зеленый. ,intfloat/multilingual-e5-large,ip,False
13722,8594,-1.1920928955078125e-07,ИМПУЛЬСИВНЫЙ,НАСТРОЕННЫЙ,"Имеющий расположение, настроение делать что-н. Настроен на отдых. Не настроен спорить. II сущ. настроенность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
21585,21374,1.1920928955078125e-07,ПРОКУСАТЬ,ПРОСКОЧИТЬ,"Пройти, пробежать быстро мимо чего-н. Поезд проскочил полустанок. Заяц проскочил перед глазами. 2. Проникнуть, быстро пробраться куда-н. через какие-н. препятствия (разг.). П. е сад через ограду. В сочинении проскочила ошибка (перен.). 3. перен. С легкостью и неожиданно попасть, проникнуть куда-н. (разг). П. е начальники. 4. Упасть, провалиться куда-н. Монета проскочила в дыру. II несов. проскакивать, -аю, -аешь. ",intfloat/multilingual-e5-large,ip,False
11811,15459,1.1920928955078125e-07,ОВЦЕВОД,МАЛОВОДЬЕ,"Низкий уровень воды в реке, водоеме. Период маловодья. 2. Недостаток воды, орошения. Борьба с маловодьем. ",intfloat/multilingual-e5-large,ip,False
22124,10305,-1.1920928955078125e-07,КОПОТЬ,ПЫХАТЬ,"Излучать (жар), быть жарким (разг.). Печь пышет жаром. Пышет летний зной. 2. То же, что попыхивать (устар.). 3. перен. В сочетании со словами ""здоровье"", ""румянец"", ""веселье"", ""злоба"": активно обнаруживать состояние, указываемое существительным. Лицо пышет здоровьем. Пышет весельем кто-н. П. гневом. II однокр. пыхнуть, -ну, -нешь (к 1 и 2 знач.). ",intfloat/multilingual-e5-large,ip,False
6241,29640,2.384185791015625e-07,ХЛОРИРОВАТЬ,ДРЕССИРОВАТЬ,"Приучать (животных) к выполнению каких-н. действий, вырабатывать нужные человеку навыки. Д. собаку. Дрессировочные звери. II сов. выдрессировать, -рую, -руешь; -анный. II сущ. дрессировка, -и, ж. и дрессура, -ы, ж. (спец.). ",intfloat/multilingual-e5-large,ip,False
20789,20826,-1.1920928955078125e-07,ПРИСВИСТНУТЬ,ПРИПЛЫТЬ,"Достичь чего-н. плывя. П. к берегу. П. на теплоходе. Приплыли облака. II несов. приплывать, -аю, -аешь. ",intfloat/multilingual-e5-large,ip,False
17434,17419,0.0,ПЕРЕБОРОТЬ,ПЕРЕВАЛЯТЬ,"Вывалять или обвалять (многое, многих). П. ребят в снегу. П. пышки в муке. 2. что. Переделывая, повалять снова (шерсть, войлок). II несов. переваливать, -аю, -аешь (ко 2 знач.). ",intfloat/multilingual-e5-large,ip,False
25524,15658,1.1920928955078125e-07,ОЗАРИТЬСЯ,СМИРИТЬСЯ,"Примириться с кем-чем-н., покориться кому-чему-н. С. с судьбой. С. перед неизбежностью. II несов. смиряться, -яюсь, -яешься. II сущ. смирение, -я, ср. (устар.). ",intfloat/multilingual-e5-large,ip,False
1923,1925,0.0,БРЮШКО,БРЮЧИНА,"То же, что штанина. ",intfloat/multilingual-e5-large,ip,False
6973,6812,-1.1920928955078125e-07,ЗАБЕЖАТЬ,ЗАГОРАТЬ,"Пребывать в вынужденном бездействии (прост, шутл.). Горючее кончилось, шофер загорает. ",intfloat/multilingual-e5-large,ip,False
4680,29499,1.7881393432617188e-07,ХАРЧЕВНЯ,ГОЛУБЯТНЯ,"Помещение для домашних голубей (обычно на крыше, на чердаке). ",intfloat/multilingual-e5-large,ip,False
23200,14991,0.0,ОБИХОД,РАСХОД,"Затрата, издержки. Деньги на домашние расходы. Ввести в р. кого-н. Записать в р. (в соответствующую графу учета). Накладные расходы (спец.). 2. Потребление, затрата чего-н. для определенной цели. Р. горючего, электроэнергии. 4- В расход вывести (пустить, списать) 1) кого-что, уничтожить, ликвидировать (разг.); 2) кого (что), то же, что расстрелять (в 1 знач.). II прил. расходный,-ая, -ое. ",intfloat/multilingual-e5-large,ip,False
9024,9575,-1.1920928955078125e-07,КИНОМЕХАНИК,КАБИНЕТЧИК,"Руководитель, оторвавшийся от живого дела, от решения практических задач. ",intfloat/multilingual-e5-large,ip,False
6516,6516,-1.1920928955078125e-07,ЕРАЛАШ,ЕРАЛАШ,"Беспорядок, путаница (разг.). Устроить е. 2. Старинная карточная игра. Играть в е. II прил. ералашный, -ая, -ое (ко 2 знач.). ",intfloat/multilingual-e5-large,ip,True
17434,17651,-1.1920928955078125e-07,ПЕРЕОБРЕМЕНИТЬ,ПЕРЕВАЛЯТЬ,"Вывалять или обвалять (многое, многих). П. ребят в снегу. П. пышки в муке. 2. что. Переделывая, повалять снова (шерсть, войлок). II несов. переваливать, -аю, -аешь (ко 2 знач.). ",intfloat/multilingual-e5-large,ip,False
16323,16323,-2.384185791015625e-07,ОТВАРИТЬ,ОТВАРИТЬ,"Сварить, прокипятить. О. вермишель. II несов. отваривать, -аю, -аешь. ",intfloat/multilingual-e5-large,ip,True
18694,19006,-1.1920928955078125e-07,ПОДШЕФНЫЙ,ПОДЛЕЖАЩЕЕ,"В грамматике: главный член предложения, выражаемый обычно формой им. п., обозначающий субъект, к-рому приписывается признак (действие, состояние), названный в сказуемом, и вместе со сказуемым образующий грамматическую основу простого предложения. II прил. подлежащный, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
9963,9973,-1.1920928955078125e-07,КОЛУМБИЙСКИЙ,КОЛОССАЛЬНЫЙ,"Очень большой, огромный. К. завод. К. успех. Колоссально! (возглас, выражающий восхищение, грандиозно!; прост.). II сущ. колоссальность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
9024,2110,-1.1920928955078125e-07,БЮРОКРАТ,КАБИНЕТЧИК,"Руководитель, оторвавшийся от живого дела, от решения практических задач. ",intfloat/multilingual-e5-large,ip,False
5428,5428,0.0,ДЕЛОВИТЫЙ,ДЕЛОВИТЫЙ,"Толковый и серьезный, предприимчивый. Д. работник. Д. тон. II сущ. деловитость, -и, ж. ",intfloat/multilingual-e5-large,ip,True
25952,27656,0.0,ТОРГОВЕЦ,СОРВАНЕЦ,"Большой проказник, озорник. Мальчишка растет сорванцом. II прил. сорванцовский, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
8902,8902,-1.1920928955078125e-07,ИССОХНУТЬ,ИССОХНУТЬ,"Лишиться влаги, пересохнуть, стать безводным. Реки иссохли. 2. Исхудать, стать истощенным (разг.). Я. от горя. II несов. иссыхать, -аю, -аешь (к 1 знач.). ",intfloat/multilingual-e5-large,ip,True
11754,2067,2.384185791015625e-07,БУФФОНАДА,МАГНИТОФОН,"Аппарат для магнитной записи и воспроизведения звука. II прил. магнитофонный, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
17179,24911,-1.1920928955078125e-07,СИМУЛИРОВАТЬ,ПАРОДИРОВАТЬ,Представить (-влять) в пародийном виде. ,intfloat/multilingual-e5-large,ip,False
15986,15986,-1.1920928955078125e-07,ОПРЕЛЫЙ,ОПРЕЛЫЙ,"Мокнущий от воспаления, опревший. Опрелая кожа. II сущ. опрелость, -и, ж. ",intfloat/multilingual-e5-large,ip,True
5224,5296,2.980232238769531e-07,ДВУХСОТЛЕТНИЙ,ДВОЙСТВЕННЫЙ,"Склоняющийся и в одну и в другую сторону; противоречивый. Двойственное решение. Двойственное отношение к чему-н. o Двойственное число - в древнерусском языке: грамматическая категория имен, обозначающая, что предмет (парный или непарный) представлен в количестве двух (напр. два рукава, два шага (при множ. шаги). II сущ. двойственность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
13104,28160,1.1920928955078125e-07,ТЯГОТЕТЬ,НАГНАТЬ,"Догнать, настигнуть. Н. беглеца. 2. что. Наверстать, выполнить то, что не выполнено. Н. упущенное. 3. что и кого-чего. Сгоняя, гоня, сосредоточить в одном месте. Н. овец за ограду. Ветер нагнал волну. 4. перен., что или чего на кого (что). Внушить кому-н. како-е-н. чувство (унылое, тяжелое) (разг.). Н. тоску. Н. страху. II несов. нагонять, -яю, -яешь. II прил. вагонный, -ая, -ое (к 3 знач.; спец.). Наганная волна (пригнанная ветром). ",intfloat/multilingual-e5-large,ip,False
27275,6623,1.1920928955078125e-07,ЖЕЛЕЗНЫЙ,ТВЕРДОЛОБЫЙ,"Тупой и косный. Т. консерватор. II сущ. твердолб-бость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
5224,9963,1.7881393432617188e-07,КОЛОССАЛЬНЫЙ,ДВОЙСТВЕННЫЙ,"Склоняющийся и в одну и в другую сторону; противоречивый. Двойственное решение. Двойственное отношение к чему-н. o Двойственное число - в древнерусском языке: грамматическая категория имен, обозначающая, что предмет (парный или непарный) представлен в количестве двух (напр. два рукава, два шага (при множ. шаги). II сущ. двойственность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
7104,7291,1.1920928955078125e-07,ЗАМЕЛИТЬ,ЗАЗЕМЛИТЬ,"Соединить (электрический аппарат, прибор) с землей для защиты от опасного действия-тока. 3. антенну. IIнесов. заземлять, -яю, -яешь. II сущ. заземление, -я, ср. ",intfloat/multilingual-e5-large,ip,False
1240,20464,1.7881393432617188e-07,ПРИВЕРЕДЛИВЫЙ,БЕРЕЖЛИВЫЙ,"Бережно относящийся к имуществу, расчетливый, экономный. Б. хозяин. II сущ. бережливость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
10240,21064,5.960464477539063e-08,ПРОБЛЕМАТИЧЕСКИЙ,КОНФУЗЛИВЫЙ,"Легко приходящий в конфуз, стеснительный. II сущ. конфузливость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
818,4230,5.960464477539063e-08,ГАИШНИК,БАЛОВНИК,"Тот, кто балуется, шалун. II ж. баловница, -ы. ",intfloat/multilingual-e5-large,ip,False
13232,2306,-1.1920928955078125e-07,ВЕЗДЕХОД,НАЕЗДИТЬ,"Ездя, проехать, покрыть какое-н. пространство за какое-н. время. Н. тысячу километров. 2. что. Перевозя кого-что-н. за плату, приобрести, добыть (разг.). Водитель наездил сто рублей. 3. что. Ездой укатать, уплотнить (дорогу) или образовать (дорогу). Н. зимних. 4. кого (что). То же, что выездить (спец.). Н. рысака. II несов. наезжать, -аю, -аешь и наезживать, -аю, -аешь. II сущ. наездка, -и, ж. (к 4 знач.; спец.). ",intfloat/multilingual-e5-large,ip,False
11427,11443,0.0,ЛИСТОВКА,ЛИПУЧКА,"Клейкий, липкий пластырь, бумага, клейкая лента. ",intfloat/multilingual-e5-large,ip,False
26908,30075,1.7881393432617188e-07,ЧАЙНИЧАТЬ,СУМЕРНИЧАТЬ,Сидеть без огня в сумерках. ,intfloat/multilingual-e5-large,ip,False
19395,19492,5.960464477539063e-08,ПОМИДОР,ПОЛУМЕРА,"Половинчатая мера, половинчатое решение. Не ограничиваться полумерами. ",intfloat/multilingual-e5-large,ip,False
22230,18919,1.1920928955078125e-07,ПОДСОЗНАТЕЛЬНЫЙ,РАВНОСИЛЬНЫЙ,"Совершенно подобный чему-н., тождественный. Молчание, равносильное отказу. II сущ. равносильность, -и, ж. ",intfloat/multilingual-e5-large,ip,False
14304,14304,0.0,НЕОПРЕДЕЛИМЫЙ,НЕОПРЕДЕЛИМЫЙ,"Не поддающийся определению. Н. оттенок. II сущ. неопределимость, -и, ж. ",intfloat/multilingual-e5-large,ip,True
21216,19259,-1.1920928955078125e-07,ПОЛИВНОЙ,ПРОДУВНОЙ,"Пронырливый и хитрый. Мужик он п. Продувная бестия (отъявленный плут, пройдоха). ПРОДУВНОЙ2 см. продуть. ",intfloat/multilingual-e5-large,ip,False
15669,28433,1.7881393432617188e-07,УЗОР,ОЗИРАТЬСЯ,"Бросать взгляды в разные стороны. Ходить, озираясь. О. по сторонам. ",intfloat/multilingual-e5-large,ip,False
30341,30151,5.960464477539063e-08,ЧЕРЕП,ЧРЕСЛА,"Поясница, бедра. Препоясать ч. мечом (также перен.: приготовиться к битве). ",intfloat/multilingual-e5-large,ip,False
22378,18443,0.0,ПОВТОР,РАЗВОРОТ,"Две смежные страницы раскрытой книги, журнала, тетради. Репродукция во весь р. II прил. разворотный, -ая, -ое. ",intfloat/multilingual-e5-large,ip,False
11077,25096,-1.1920928955078125e-07,СКЛАДНОЙ,ЛАДНЫЙ,"Во всех отношениях хороший. Парень л. Ладная фигура. Ладно (нареч.) скроен, крепко сшит (о том, кто хорошо сложен, крепок). В семье у него все ладно (в знач. сказ.). 2. ладно, частица. Выражает согласие, хорошо, да. Ладно, будь по-твоему. Пойдем вместе? - Ладно! 3. в знач. сказ., кого-чего и с неопр. То же, что достаточно (прост). Л. тебе плакать. Л. унывать. Л. спать, берись за дело. * Ладно бы - 1) союз, выражает вынужденное допущение при сопоставлении с отрицательно оцениваемой ситуацией, пусть бы, добро бы (в 1 знач.). Ладно бы ворчал! Нет, еще и ругается. Ладно бы мороз, еще и ветер; 2) частица. То же, что добро бы (во 2 знач.). За что ему платить? Ладно бы хорошо работал. Ладно... но, союз - то же, что ладно бы. Ладно дети шумят, но взрослые-то? Ладно же1 - выражение угрозы. Опять не слушаешься. Ладно же! II уменьш. ладнень-кий, -ая, -ое (к 1 знач.). II сущ. ладность, -и, ж. (к 1 знач.). ",intfloat/multilingual-e5-large,ip,False
1240,4612,0.0,ГОВОРЛИВЫЙ,БЕРЕЖЛИВЫЙ,"Бережно относящийся к имуществу, расчетливый, экономный. Б. хозяин. II сущ. бережливость, -и, ж. ",intfloat/multilingual-e5-large,ip,False
20593,20593,0.0,ПРИЗНАТЬСЯ,ПРИЗНАТЬСЯ,"Начать по призыву свою военную службу. П. в армию. II несов. призываться, -аюсь, -аешься. ",intfloat/multilingual-e5-large,ip,True
19679,28760,-1.1920928955078125e-07,УРОДЛИВЫЙ,ПОРОДИСТЫЙ,С ярко вы-раженными признаками хорошей породы в 1 и 3 знач.). П. пес. Породистое лицо. ,intfloat/multilingual-e5-large,ip,False
15558,25635,0.0,СНОСКА,ОДИНОЧКА,"Человек, к-рый живет, делает что-н., работает один, отдельно от других, без помощи других. Жить одиночкой. Кустарь-о. 2. ж. Камера для одиночного заключения (разг.). Сидеть в одиночке. 3. ж. Гоночная лодка с одним гребцом. Байдарка-о. * В одиночку - собственными силами, без участия других. Действовать в одиночку. ",intfloat/multilingual-e5-large,ip,False
25524,21846,0.0,ПРОЧИХАТЬСЯ,СМИРИТЬСЯ,"Примириться с кем-чем-н., покориться кому-чему-н. С. с судьбой. С. перед неизбежностью. II несов. смиряться, -яюсь, -яешься. II сущ. смирение, -я, ср. (устар.). ",intfloat/multilingual-e5-large,ip,False
3219,23760,-4.76837158203125e-07,РОПТАТЬ,ВОРОЧАТЬ,"Перевертывая, шевелить, двигать. В. камни. 2. чем. Распоряжаться, управлять (чем-н. большим, важным) (разг.). В. большими делами. В. миллионами, ",intfloat/multilingual-e5-large,cosine,False
2895,16933,-2.384185791015625e-07,ОЧАРОВАТЕЛЬНЫЙ,ВНИМАТЕЛЬНЫЙ,"Проникнутый вниманием, сосредоточенный. В. читатель. В. взгляд. 2. Проявляющий внимание, чуткий. В. уход за больными. Внимательно (нареч.) относиться к чужому мнению. II сущ. внимательность, -и, ж. ",intfloat/multilingual-e5-large,cosine,False
30213,30213,-4.76837158203125e-07,ЧЕСТВОВАТЬ,ЧЕСТВОВАТЬ,"Воздавать почести кому-н. Ч. юбиляра. II сущ. чествование, -я, ср. ",intfloat/multilingual-e5-large,cosine,True
25524,25524,4.172325134277344e-07,СМИРИТЬСЯ,СМИРИТЬСЯ,"Примириться с кем-чем-н., покориться кому-чему-н. С. с судьбой. С. перед неизбежностью. II несов. смиряться, -яюсь, -яешься. II сущ. смирение, -я, ср. (устар.). ",intfloat/multilingual-e5-large,cosine,True
7499,28499,-3.5762786865234375e-07,УКУПОРИТЬ,ЗАПРОДАТЬ,"Заключить предварительное условие об оптовой продаже че-го-н. II несов. запродавать, -даю, -даешь; -давай. II сущ запродажа, -и, ж. II прил. запродажный, -ая,-ое. ",intfloat/multilingual-e5-large,cosine,False
22723,22723,-2.384185791015625e-07,РАЗРЕШЕНИЕ,РАЗРЕШЕНИЕ,"Право на совершение чего-н., а также документ, удостоверяющий такое право. Получить р. на работу в архивах. Попросить разрешения (чтобы разрешили). Р. на отстрел кабанов. 3. Степень различимости изображения чего-н. (спец.). Фотография поверхности с большим разрешением деталей. * С вашего (его, моего и т. д.) разрешения - то же, что с вашего (его, моего и т. д.) позволения. С вашего разрешения, ееоЭн. ел. - то же, что с вашего позволения. ",intfloat/multilingual-e5-large,cosine,True
15417,3975,5.960464477539063e-08,обозначиться,ОБЪЯСНИТЬСЯ,"Вести беседу, разговаривать. Свободно о. на чужом языке. О. при помощи мимики и жестов. 3. (1 и 2 л. не употр.), чем. Находить себе объяснение, корениться в чем-н. Успех обменяется трудолюбием. ",intfloat/multilingual-e5-large,cosine,False
1240,1240,-2.384185791015625e-07,БЕРЕЖЛИВЫЙ,БЕРЕЖЛИВЫЙ,"Бережно относящийся к имуществу, расчетливый, экономный. Б. хозяин. II сущ. бережливость, -и, ж. ",intfloat/multilingual-e5-large,cosine,True
14453,30554,5.960464477539062e-07,ШЕЛЕСТ,НЕРЕСТ,"Метание икры самками и одновременное оплодотворение ее самцами. Рыба идет на н. II прил. нерестовый, -ая, -ое. ",intfloat/multilingual-e5-large,cosine,False
22527,22392,0.0,РАЗВЯЗНЫЙ,РАЗЛИВНОЙ,"О вине, молоке, жидкости: продаваемый прямо из бочек, бидонов в разлив. Разливное молоко. ",intfloat/multilingual-e5-large,cosine,False
14613,14613,-5.960464477539062e-07,НИВХСКИЙ,НИВХСКИЙ,"Относящийся к нивхам, к их языку, национальному характеру, образу жизни, культуре, а также к территории их проживания, ее внутреннему устройству, истории; такой, как у нивхов. Н. язык (один из изолированных языков - язык коренного населения острова Сахалин и низовьев реки Амура). ",intfloat/multilingual-e5-large,cosine,True
27286,28594,-2.384185791015625e-07,УМСТВОВАНИЕ,ТВОРЧЕСТВО,"Создание новых по замыслу культурных или материальных ценностей. Художественное т. Народное \ т. Т. Пушкина. Т. новаторов. II прил. творческий, -ая, -ое. Т. дар. Т. путь писателя. ",intfloat/multilingual-e5-large,cosine,False
11427,11477,0.0,ЛИХОРАДКА,ЛИПУЧКА,"Клейкий, липкий пластырь, бумага, клейкая лента. ",intfloat/multilingual-e5-large,cosine,False
15376,15376,-4.76837158203125e-07,ОБЩЕОБРАЗОВАТЕЛЬНЫЙ,ОБЩЕОБРАЗОВАТЕЛЬНЫЙ,Дающий общее (не специальное) образование. Общеобразовательная школа. Общеобразовательные предметы. ,intfloat/multilingual-e5-large,cosine,True
25736,3437,-4.76837158203125e-07,ВРЕМЕНАМИ,СОВРЕМЕННОСТЬ,"Действительность в ее настоящем непосредственном состоянии, то, что происходит, существует сейчас. Передовые идеи современности. Отражение современ-ности в литературе. ",intfloat/multilingual-e5-large,cosine,False
26795,26795,0.0,СТУПНЯ,СТУПНЯ,"То же, что стопа (в 1 знач.). Узкая с. 2. Нижняя часть стопы* (в1 знач.), подошва. Следы ступней на песке. ",intfloat/multilingual-e5-large,cosine,True
27290,27290,-1.1920928955078125e-07,ТЕАТРОВЕДЕНИЕ,ТЕАТРОВЕДЕНИЕ,"Раздел искусствоведения, посвященный изучению театра. II прил. театроведческий, -ая, oое. ",intfloat/multilingual-e5-large,cosine,True
9246,28880,0.0,УТИЛИТАРИЗМ,КАПИТАЛИЗМ,"Сменившая собой феодализм общественно-экономическая формация, при к-рой основные средства производства являются частной собственностью класса капиталистов. Эпоха капитализма. II прил. капиталистический, -ая, -ое. К. строй. Капиталистические страны. КАПИТАЛИСТ, -а, м. 1. В капиталистическом обществе: собственник капитала, средств производства, пользующийся трудом наемных работников. Крупный к. К.-миллиардер. 2.Богатый, разбогатевший человек (разг. шутл.). II ж. капиталистка, -и (ко 2 знач.). II прил. капиталистический, -ая, -ое (к 1 знач). ",intfloat/multilingual-e5-large,cosine,False
5428,6734,0.0,ЖИЛИСТЫЙ,ДЕЛОВИТЫЙ,"Толковый и серьезный, предприимчивый. Д. работник. Д. тон. II сущ. деловитость, -и, ж. ",intfloat/multilingual-e5-large,cosine,False
14141,14141,3.5762786865234375e-07,НЕЗАВИСИМОСТЬ,НЕЗАВИСИМОСТЬ,"Политическая самостоятельность, отсутствие подчиненности, суверенитет. Национальная н. Отстаивать свою н. ",intfloat/multilingual-e5-large,cosine,True
15558,6711,5.960464477539062e-07,ЖИВОТИНА,ОДИНОЧКА,"Человек, к-рый живет, делает что-н., работает один, отдельно от других, без помощи других. Жить одиночкой. Кустарь-о. 2. ж. Камера для одиночного заключения (разг.). Сидеть в одиночке. 3. ж. Гоночная лодка с одним гребцом. Байдарка-о. * В одиночку - собственными силами, без участия других. Действовать в одиночку. ",intfloat/multilingual-e5-large,cosine,False
6623,30910,-1.0728836059570312e-06,ЩЕПЕТИЛЬНЫЙ,ЖЕЛЕЗНЫЙ,"Сильный, крепкий. Железное здоровье, Железные мускулы. 3. перен. Твердый, непреклонный, неотразимый. Железная воля. Железная дисциплина. Железная логика. Железные доводы. 4. железно, нареч. Твердо, с полной уверенностью (прост.). Обещать железно. 5. железно, частица. Непременно, обязательно (прост.). Сказал, значит сделаю. Железно! * Железная дорога - 1) рельсовый путь для движения поездов. Магистральная железная дорога. Городская железная дорога; 2) транспортное предприятие для перевозок пассажиров и грузов по таким путям. Служить на железной дороге. ",intfloat/multilingual-e5-large,cosine,False
1842,1849,1.1920928955078125e-07,БРЕШЬ,БРЕМЯ,"Тяжелая ноша (стар.). 2. перен. Нечто тяжкое, трудное, тяжесть (книжн.). Взять на себя непосильное б. Нести свое б. Под бременем забот. * Раз-решиться от бремени (устар.) - родить. ",intfloat/multilingual-e5-large,cosine,False
19930,27441,0.0,ТЕРЯТЬСЯ,ПОТЕРЕТЬ,"Немного натереть (в 3 знач.). Потер ногу во время ходьбы. 2. Провести нек-рое время, натирая, растирая что-н. П. ушиб-ленное.место. П. мазью. ",intfloat/multilingual-e5-large,cosine,False
19974,27655,-4.76837158203125e-07,ТОРГОВАТЬ,ПОТРОГАТЬ,"Тронуть, прикоснуться несколько раз. П. пальцами. ",intfloat/multilingual-e5-large,cosine,False
1970,1970,5.960464477539062e-07,БУКВАРЬ,БУКВАРЬ,"Книжка для первоначального обучения грамоте. Б. с картинками. Учиться по букварю. II прил. букварный, -ая, -ое. ",intfloat/multilingual-e5-large,cosine,True
