,id,score,query,title,content,model_name,distance,is_found
10670,4874,5.960464477539062e-07,ГРАЖДАНСТВО,КРЕСТЬЯНСТВО,"Крестьяне. Русское к. 2. Крестьянский труд. Заниматься крестьянством. II прил. крестьянский, -ая, -ое. Крестьянское происхождение. ",intfloat/multilingual-e5-large,cosine,False
2150,17227,0.0,ПАССАТ,ВАЛЕТ,"Игральная карта с изображением молодого мужчины-оруженосца. * Валетом лечь (спать) - вдвоем на одной постели, головами в разные стороны. ",intfloat/multilingual-e5-large,cosine,False
10596,26394,-2.384185791015625e-07,СТАРИТЬСЯ,КРАСОВАТЬСЯ,"Привлекать к себе внимание (о ком-чем-н. красивом или, ирон., чем-н. выделяющемся). К. верхом на коне. 2. Выставлять себя напоказ, любуясь собой, своей наружностью, поведением. К. перед зеркалом. 3. Быть, находиться где-н., привлекая к себе .внимание, взор. На вершине горы красуется снежная шапка. II сов. покрасоваться, -суюсь, -суешься (ко 2 знач.). ",intfloat/multilingual-e5-large,cosine,False
5342,22186,-1.1920928955078125e-07,ПЯТНАШКИ,ДЕВЯТЕРО,"С существительными мужского рода, обозначающими лиц, с личными местоимениями мн. ч. и без зависимого слова: количество девять. Д. братьев. Их д. Повстречал девятерых. Разделить еду на девятерых. 2. (обычно им. и вин. п.). С существительными, имеющими только мн. ч.: девять предметов. Д. суток. Д. саней. 3. (обычно им. и вин. п.). С нек-рыми существительными, обозначающими предметы, существующие или носимые в паре: девять пар. Д. ботинок. Д. перчаток. * За девятерых - так, как могут только девятеро. Ест и пьет за девятерых. Работает за девятерых. ",intfloat/multilingual-e5-large,cosine,False
19875,19888,1.1920928955078125e-07,ПОСТУКИВАТЬ,ПОСТОЯТЬ,"Стоять (в 1, 2, 4, 6, 8 и 9 знач.) нек-рое время. П. у дверей. Дом еще постоит. Жара постояла. Поезд постоиту светофора. Молоко долго не постоит. 3. постой(те). То же, что подожди(те) (см. подождать в 3, 4 и 5 знач.). Постой(те), давай(те) разберемся хорошенько. Постой, а ты не ошибся? Ну постой же ты у меня! * Не постоять (за ценой, за расходами, за благодарностью) - не поскупиться, Щедро рассчитаться. ",intfloat/multilingual-e5-large,cosine,False
29876,30900,-7.152557373046875e-07,ЩЕКОТКА,ЦВЕТОЧЕК,"Изображение мелких цветков на ткани, узоре. Ситец цветочками (в цветочек). ",intfloat/multilingual-e5-large,cosine,False
25980,26038,-3.5762786865234375e-07,СОТОВЫЙ,СОРТОВОЙ,"Относящийся к производству продукции определенных сортов (преимущ. высоких). Сортовое семеноводство. 4Сортовой стан (спец.) - прокатный стан для производства непустотелых изделий разнообразных сечении. Сортовой прокат (спец.) - продукция, изготовляемая на сортовых станах. ",intfloat/multilingual-e5-large,cosine,False
17449,27311,-1.0728836059570312e-06,ТЕЛЕВИЗОР,ПЕРЕВОДЧИК,"Специалист по переводам с одного языка на другой. П. с чешского. II ж. переводчица, -ы. II прил. переводческий, -ая,-ое. ",intfloat/multilingual-e5-large,cosine,False
29283,29160,-1.1920928955078125e-07,ФЕРТ,ФЛИРТ,Легкий ф. Завести ф. с кем-и. ,intfloat/multilingual-e5-large,cosine,False
5905,10734,8.344650268554688e-07,КРОВОТЕЧЕНИЕ,ДОЗИРОВАТЬ,"Разделить (-лять) на дозы, отмерить (-рять) дозами; пропустить (-екать) через дозатор. Д. лекарство. Д. физическую нагрузку. II сущ. дозирование, -я, ср. и дозировка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19746,21892,1.1920928955078125e-07,ПРЫТКИЙ,ПОРХАТЬ,"Перелетать с места на место. Птицы порхают по веткам. П. по жизни (перен.: жить беззаботно, бездумно; разг.). II однокр. порхнуть, -ну, -нешь. II сущ. порхание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27286,8247,-7.152557373046875e-07,ИДИОТСТВО,ТВОРЧЕСТВО,"Создание новых по замыслу культурных или материальных ценностей. Художественное т. Народное \ т. Т. Пушкина. Т. новаторов. II прил. творческий, -ая, -ое. Т. дар. Т. путь писателя. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
6593,3773,-3.5762786865234375e-07,ВЫЗОВ,ЖАРЫНЬ,Очень жаркая погода. В самую ж. (в самый зной). ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18586,6489,5.960464477539063e-08,ЕЖЕГОДНЫЙ,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
20175,13410,4.76837158203125e-07,НАМЕСТНИЧЕСТВО,ПРЕВОСХОДСТВО,Преимущество перед кем-чем-н. в каком-н. отношении. Доказать свое п. П. в технике. Численное п. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
2056,2056,2.384185791015625e-07,БУТИТЬ,БУТИТЬ,"Заполнять бутовой кладкой. II сов. забутить, -учу, -утишь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
22381,28217,-3.5762786865234375e-07,УБЫСТРИТЬ,РАЗВОРЧАТЬСЯ,"Начав ворчать, продолжать не переставая. Старик разворчался. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
26629,26507,-2.384185791015625e-07,СТЕРЖЕНЬ,СТОЧИТЬ,"Точа, срезать, уничтожить. С. неровности на металле. 2. Сделать тонким, узким от длительного употребления (нож, лезвие). II несов. стачивать, -аю, -аешь. II сущ. стачиваяие, -я, ср. и сточка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
17461,22999,-3.5762786865234375e-07,РАСПРОПАГАНДИРОВАТЬ,ПЕРЕВОСПИТАТЬ,"Воспитать по-новому, заново. П. подростка. II несов. перевоспитывать, -аю, -аешь. II возвр. перевоспитаться, -аюсь, -аешься; несов. перевоспитываться, -аюсь, -аешься. II сущ. перевоспитание, -я, ср. ПЕРЕВРАТЬ, -ру, -решь; -ал, -ала, -ало; -евранный; сов., кого-чтo (разг.). Пересказывая, излагая, исказить. П. содержание письма. II несов. перевирать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
1380,1380,-4.76837158203125e-07,БЕСХИТРОСТНЫЙ,БЕСХИТРОСТНЫЙ,"Прямодушный, простой. Б. ребенок. Б. рассказ. II сущ. бесхитростность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
7333,7333,0.0,ЗАМОТАННЫЙ,ЗАМОТАННЫЙ,"Усталый от забот, дел, утомленный. II сущ. за-мотанность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
12968,11946,8.344650268554688e-07,МАРУСЯ,МЯМЛЯ,"Вялый, нерешительный человек, тот, кто мямлит. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
20676,24533,-3.5762786865234375e-07,СГЛАДИТЬ,ПРИЛИПНУТЬ,"Крепко пристать (о чем-н. липком или к чему-н. липкому). Муха прилипла к варенью. 2. перен. Пристать (в 3 и 4 знач.), привязаться (в 3 знач.) (прост.). Прилип со своими ухаживаниями. Прилип какой-то странный попутчик. II несов. прилипать ,-ая,-яешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
16068,16068,1.1920928955078125e-07,ОРГИЯ,ОРГИЯ,"Разнузданное пиршество [первонач. в античном мире обрядовое, с песнями и музыкой празднество в честь бога вина и виноделия]. II прил. оргийный, -ая, -ое (устар.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
12968,11938,3.5762786865234375e-07,МАРЛЯ,МЯМЛЯ,"Вялый, нерешительный человек, тот, кто мямлит. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19182,17142,3.5762786865234375e-07,ПАРАНДЖА,ПОКРАЖА,Украденная вещь (вещи) (устар.). П. разыскалась. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3979,3979,-3.5762786865234375e-07,ВЫРОНИТЬ,ВЫРОНИТЬ,"Роняя, дать упасть. В. письмо из рук. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
11208,6357,-1.1920928955078125e-07,ДУХОВИТЫЙ,ЛЕГЕНДАРНЫЙ,"Овеянный славой, вызывающий восхищение (высок.). Легендарная храбрость. 3. перен. Вымышленный, неправдоподобный. Л. слух. II сущ. легендарность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18703,25411,2.384185791015625e-07,СЛУЖАКА,ПОДЛИВКА,"Жидкая приправа, к-рой поливают кушанье. Сладкая п. II прил. подливочный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
15293,4668,-4.76837158203125e-07,ГОЛУБЕТЬ,ОБСОСАТЬ,"Пососать кругом, со всех сторон. О. леденец. 2. перен. Смакуя, подробно рассказать о чем-н., изучить, рассмотреть (прост.). О. все до мелочей. * Обсоси гвоздок (прост, шутл.) - о чем-н. очень хорошем. Вещица получилась - обсоси гвоздок. II несов. обсасывать, -аю, -аешь. II сущ. обсасывание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
1053,14482,-3.5762786865234375e-07,НЕСНОСНЫЙ,БЕЗГОЛОВЫЙ,"Без головы, с отрезанной головой. Безголовая селедка. 2. Глупый, тупой, несообразительный (разг.). II сущ. безголовость, -и, ж. (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
4183,2727,-1.1920928955078125e-07,ВИОЛА,ВЯЛЫЙ,"Увядший, завянувший. В. цветок. Вялые листья. 2. перен. Лишенный бодрости, энергии. В. работник. Вялое настроение. II сущ вялость"" -и, ж. (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
28642,8434,1.1920928955078125e-07,ИЗНЕЖИТЬ,УПИРАТЬСЯ,Находить себе препятствие в чем-н. (разг.). Дело упирается в нехватку материалов. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
24418,29399,5.960464477539063e-08,ФРАНЦУЗЫ,СВИНАРНЯ,"Помещение для свиней. 1| прил. свинарный, -ая, oое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18586,18586,-2.384185791015625e-07,ПОДГОРЕЛЫЙ,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
25959,26969,5.364418029785156e-07,СУТЯЖНИЧАТЬ,СОРЕВНОВАТЬСЯ,"Участвовать в состязании, соревновании. С. в беге. С. в остроумии (перен.: стараться превзойти друг друга в остротах, шутках). II прил. соревновательный, -ая, -ое (спец.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
12704,18727,0.0,ПОДМАСТЕРЬЕ,МОРЕПЛАВАТЕЛЬ,"То же, что моряк. Славные русские мореплаватели. II ж. мореплавательница, -ы. II прил. мореплавательский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
10986,9618,7.748603820800781e-07,КИСЛОРОД,КУРИЛЬЩИК,"Тот, кто курит (в 1 знач.) что-н. Курильщики опиума. 2. Человек, к-рый привык курить табак, а также вообще тот, кто курит (во 2 знач.). Закоренелый к. II ж. курильщица, -ы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3801,5256,1.1920928955078125e-07,ДВУОКИСЬ,ВЫКОЛОТЬ,"Проткнуть острием. В. глаз. Хоть глаз выколи (совершенно темно; разг.). 2. То же, что наколоть2 (в 3 знач.). В. узор на бересте. II несов. выкалывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
10986,9329,-2.384185791015625e-07,КАРЕТНИК,КУРИЛЬЩИК,"Тот, кто курит (в 1 знач.) что-н. Курильщики опиума. 2. Человек, к-рый привык курить табак, а также вообще тот, кто курит (во 2 знач.). Закоренелый к. II ж. курильщица, -ы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19247,20052,-4.76837158203125e-07,ПОЧТИ,ПОЛЕТЕТЬ,"Начать лететь (в 1, 2, 4 и 5 знач.). Полетели птицы. П. стрелой. Вещи полетели на пол. Полетели дни. Цены полетели вниз. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27716,27699,-7.152557373046875e-07,ТОРШЕР,ТОШНЫЙ,"Противный, докучный (разг.). Тошное занятие. 2. То же, что тошнотворный (прост.). Г. дух. 3. тошно, в знач. сказ; кому. Об ощущении тошноты (разг.). Тошно от лекарств. 4. тошно, перен., в знач. сказ. Противно, отвратительно, а также тяжело, тоскливо (разг.). Тошно смотреть на беспорядок. Тошно слушать. Тошно на сердце. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
15356,16016,-1.1920928955078125e-07,ОПТИЧЕСКИЙ,ОБХОДЧИК,"Работник, регулярно обходящий какие-н. места, объекты с целью наблюдения и охраны. Лесной, линейный, путевой о. II ж. обходчица, -ы. II прил. обходчицкий, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18586,20531,3.5762786865234375e-07,ПРИГОРЕЛЫЙ,ПОДГОРЕЛЫЙ,"Подгоревший снизу, с боков. Подгорелая буханка. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
194,194,-8.344650268554688e-07,АЙМАК,АЙМАК,"В Бурятии, Монголии и нек-рых др. странах Центральной Азии: административно-территориальная единица. 11 прил. аймачный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
8446,3676,-3.5762786865234375e-07,ВЫВЕРНУТЬ,ИЗОБИДЕТЬ,Сильно обидеть. Вконец и. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
1957,1957,8.940696716308594e-07,БУЖЕНИНА,БУЖЕНИНА,"Свинина, запеченная или обжаренная особым способом. II прил. буженинный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
16432,16432,3.5762786865234375e-07,ОТЖЕЧЬ,ОТЖЕЧЬ,"Произвести отжиг. О. металл, сплав, \\ несов, отжигать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
19746,19182,5.364418029785156e-07,ПОКРАЖА,ПОРХАТЬ,"Перелетать с места на место. Птицы порхают по веткам. П. по жизни (перен.: жить беззаботно, бездумно; разг.). II однокр. порхнуть, -ну, -нешь. II сущ. порхание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
22403,16536,-7.152557373046875e-07,ОТЛУЧИТЬСЯ,РАЗГЛАСИТЬ,"Рассказав, оповестив, сделать известным всем (что-н. тайное). Р. чужую тайну, секрет. 2. Всем, повсюду объявить, рассказать о чем-н., распространить что-н. Р. новость во все концы:(повсюду). II месое. разглашать, -аю, -аешь. И сущ разглашение, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
7729,6207,4.76837158203125e-07,ДРАНКА,ЗАТОН,"Вдавшийся в берег речной залив, заводь. 2. Место стоянки и ремонта речных судов, обычно оборудованное в речном заливе. II прил. затонный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3801,23767,-2.384185791015625e-07,РОСКОШНЫЙ,ВЫКОЛОТЬ,"Проткнуть острием. В. глаз. Хоть глаз выколи (совершенно темно; разг.). 2. То же, что наколоть2 (в 3 знач.). В. узор на бересте. II несов. выкалывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3416,3416,4.76837158203125e-07,ВРАЛЬ,ВРАЛЬ,"Лжец, лгун, врун. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
28642,8270,0.0,ИЗБАВИТЬ,УПИРАТЬСЯ,Находить себе препятствие в чем-н. (разг.). Дело упирается в нехватку материалов. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23838,23838,1.7881393432617188e-07,РУЖЕЙНИК,РУЖЕЙНИК,"Мастер, изготовляющий ружья. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
18574,20663,3.5762786865234375e-07,ПРИЛАСКАТЬ,ПОДВЯЗАТЬ,"Привязать, обвязать снизу или вокруг. П. больную руку. П. рубаху (подпоясаться). П. фартук (надеть, завязав). II несов. подвязывать, -аю, -аешь. II сущ. подвязывание, -я, ср. и подвязка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
28306,28306,-5.960464477539062e-07,УГОЛОВНИК,УГОЛОВНИК,"Уголовный преступник. II ж. уголовница, -ы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
8535,8535,-1.1920928955078125e-07,ИКРОМЕТАНИЕ,ИКРОМЕТАНИЕ,Метание икры(в 1 знач.). Рыба идет на и. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
23099,23099,-3.5762786865234375e-07,РАССТЫКОВАТЬСЯ,РАССТЫКОВАТЬСЯ,"О стыкованном: разъединиться. II несое. расстыковываться, -аюсь, -аешься. II сущ. расстыкбвка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
15478,8796,-4.76837158203125e-07,ИСКАТЬ,ОГЛЯДЫВАТЬСЯ,"Действовать с опаской, сверяя свои поступки с поступками другого (прост.). О. на начальство. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23171,4965,-1.1920928955078125e-07,ГРОБАНУТЬ,РАСТРОГАТЬ,"Тронуть2, заставить расчувствоваться. Р. жалостной историей. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18941,18941,1.1920928955078125e-07,ПОДСТРЕЛИТЬ,ПОДСТРЕЛИТЬ,"Подбить, ранить выстрелом. П. зайца. II несов. подстреливать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
16432,3183,-2.384185791015625e-07,ВООЧИЮ,ОТЖЕЧЬ,"Произвести отжиг. О. металл, сплав, \\ несов, отжигать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
17718,14909,3.5762786865234375e-07,ОБЕЗОБРАЖИВАТЬ,ПЕРЕРОДИТЬСЯ,"Стать совсем иным, обновиться, преобразиться. Душа переродилась. 2. Резко измениться к худшему, утратить свой прежний нравственный облик. 3. (1 и 2 л. не употр.). Утратить прежние ценные свойства, выродиться. Ткани организма переродились. П несов. перерождаться, -аюсь, -аешься. II сущ. перерождение, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3384,27274,3.5762786865234375e-07,ТВЕРДОКАМЕННЫЙ,ВПРИСЯДКУ,О пляске: приседая с попеременным выбрасыванием ног. Пуститься в. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19746,19247,0.0,ПОЛЕТЕТЬ,ПОРХАТЬ,"Перелетать с места на место. Птицы порхают по веткам. П. по жизни (перен.: жить беззаботно, бездумно; разг.). II однокр. порхнуть, -ну, -нешь. II сущ. порхание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
31082,31082,4.172325134277344e-07,ЭЛЕКТРОСТАНЦИЯ,ЭЛЕКТРОСТАНЦИЯ,"Электрическая станция - предприятие, вырабатывающее электрическую энергаго. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
6668,1776,-1.1920928955078125e-07,БОЯЗНЬ,ЖЕНЬШЕНЬ,"Дальневосточное многолетнее травянистое растение, корень к-рого применяется в медицине как лечебное и тонизирующее средство. Ж. - корень жизни. II прил. женьшеневый, -ая, -ое. Женъшвневые плантации. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18703,15638,2.980232238769531e-07,ОДЫШКА,ПОДЛИВКА,"Жидкая приправа, к-рой поливают кушанье. Сладкая п. II прил. подливочный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18789,25785,0.0,СОЗВОНИТЬСЯ,ПОДОЗВАТЬ,"Позвав, попросить или заставить подойти. П. носильщика. II несов. подзывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
26898,16478,1.1920928955078125e-07,ОТКОРМИТЬ,СУМАСБРОДИТЬ,"Вести себя сумасбродно, действовать по собственной прихоти. С. в семье. II сущ. сумасбрбдничанье, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3051,26016,0.0,СОСТОЯТЕЛЬНЫЙ,ВОЗМЕСТИТЬ,"Заменить чем-н. недостающее или утраченное. В. убытки. В. потерянное время усиленной работой. II несов. возмещать, -аю, -аешь. II сущ. возмещение, -я, ср. II прил. возмездный, -ая, -ое (спец.). Возмездное изъятие. Воэмеэд-ное владение чем-н. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
13892,7532,-7.152557373046875e-07,ЗАРАБОТАТЬСЯ,НАЧИНИТЬ,"Заполнить внутренность чего-н. начинкой (во 2 знач.). Н. утку яблоками. Н. пирожки мясом. Этот человек начинен знаниями (перен.; разг.). II несов. начинять, -яю, -яешь. II сущ. начинка, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
9683,9683,3.5762786865234375e-07,КЛЕЙ,КЛЕЙ,"Липкий затвердевающий состав для плотного соединения, скрепления частей чего-н. Канцелярский к. Столярный к. Весь в клею (испачкан клеем). Обувь на клею. II прил. клеевой, -ая, -ое. Клеевая краска (приготовленная на клею). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
29657,29657,2.384185791015625e-07,ХМУРИТЬСЯ,ХМУРИТЬСЯ,"Хмурить лицо, брови. Недовольно, сердито х 2. (1 и 2 л. не употр.), перен. Становиться пасмурным, сумрачным. Погода хмурится. Небо хмурится (собираются облака, тучи). II сов. нахмуриться, -рюсь, -ришься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
28439,24941,-2.384185791015625e-07,СИНУС,УЗУС,"Установившаяся практика, обыкновение. Языковой у. ^употребление слов, форм, закрепившееся в речи). II прил. узуальный, -ая, oое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
20868,24680,-3.5762786865234375e-07,СЕМЕЙСТВО,ПРИСПОСОБЛЕНИЕ,"Предмет, всякое устройство, при помощи или посредством к-рого производится какая-н. работа, действие; вообще - прибор, механизм. П. для зажима детали. Удобные приспособления. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
5686,5686,-5.960464477539062e-07,ДИЛЕТАНТ,ДИЛЕТАНТ,"Тот, кто занимается наукой или искусством без специальной профессиональной подготовки (обычно не обладая углубленными знаниями). II ж. дилетантка, -и. II прил. дилетантский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
15720,16923,0.33529162406921387,ПОКУПАТЬ,ОКОВАТЬ,"Обить слоем металла. О. ящик железом. Окованная дверь. Льдом оковало (безл.) пруд (перен.). 2. (1 и 2 л. не употр.), перен., кого-что. Сделать неподвижным, заставить замереть. Ужас оковал людей. Душа окована страхом. 3. кого-что. Надеть оковы на кого-н. (устар.). II несов. оковывать, -аю, -аешь. II сущ. оковывание, -я, ср. (к 1 и 3 знач.) и оковка, -и, ж. (к 1 знач.). II прил. СКОБОЧНЫЙ, -ая, -ое (к 1 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
20676,18619,2.384185791015625e-07,ПОДПЛЫВАТЬ,ПРИЛИПНУТЬ,"Крепко пристать (о чем-н. липком или к чему-н. липкому). Муха прилипла к варенью. 2. перен. Пристать (в 3 и 4 знач.), привязаться (в 3 знач.) (прост.). Прилип со своими ухаживаниями. Прилип какой-то странный попутчик. II несов. прилипать ,-ая,-яешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27716,27455,-2.384185791015625e-07,ТЕТЕРЕВ,ТОШНЫЙ,"Противный, докучный (разг.). Тошное занятие. 2. То же, что тошнотворный (прост.). Г. дух. 3. тошно, в знач. сказ; кому. Об ощущении тошноты (разг.). Тошно от лекарств. 4. тошно, перен., в знач. сказ. Противно, отвратительно, а также тяжело, тоскливо (разг.). Тошно смотреть на беспорядок. Тошно слушать. Тошно на сердце. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3979,25818,3.5762786865234375e-07,СОКРАТИТЬ,ВЫРОНИТЬ,"Роняя, дать упасть. В. письмо из рук. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
29622,29622,0.0,ХЛОПКОКОМБАЙН,ХЛОПКОКОМБАЙН,"Комбайн дяя уборки хлопка. II прил. хлопкокомбайно-вый, -ая, oое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
29261,11166,-7.152557373046875e-07,ЛАТИНЯНЕ,ФИТЮЛЬКА,"Маленькая вещичка, штучка. Вертит в руках какую-то фитюльку. 2. перен. О маленьком или ничтожном, незначительном человеке. Всякая ф. будет меня учить! ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8446,6885,3.5762786865234375e-07,ЗАВИНТИТЬ,ИЗОБИДЕТЬ,Сильно обидеть. Вконец и. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27501,27909,-2.384185791015625e-07,ТРИТОН,ТИРАЖ,"Розыгрыш выигрышей в займе, лотерее. Очередной т. денежно-вещевой лотереи, спортлото. 2. Погашение облигаций займа или иных обязательств. Выйти в т. (также перен.: выйти из употребления, устареть; разг.). Сдать в т. кого-что-н. (перен.: устранить, отстранить; разг. шутл.). 3. Количество экземпляров выпущенного в свет печатного издания, а также (спец.) количество экземпляров какой-н. штучной (в 1 знач.) продукции. Массовый т. учебников. II прил. тиражный, -ая, -ое. Тиражная комиссия. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
12099,12099,2.384185791015625e-07,МЕДЯШКА,МЕДЯШКА,"Медный предмет, кусок меди. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
15378,27218,-4.76837158203125e-07,ТАНЦПЛОЩАДКА,ОБЩЕСТВЕННИК,"Человек, к-рый активно участвует в общественной жизни, занимается общественной работой. Активный о. II ж. общественница, -ы. II прил. об-щественнический, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
2849,12964,-3.5762786865234375e-07,МЯКНУТЬ,ВЛЯПАТЬСЯ,"То же, что влопаться. II несов. вляпываться, -аюсь, -аешься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
17491,24005,4.76837158203125e-07,САДИСТ,ПЕРЕДАЧА,"Механизм, передающий движение, мощность от одной части устройства к другой. Гидравлическая п. Червячная п. 3. То, что передается по радио, телевидению. Интересная п. Слушать передачу. Программа передач. 4. Вещи, продукты, передаваемые кому-н. (в больницу, тюрьму). Принести передачу. II прил. передаточный, -ая, -ое (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
11818,14407,-3.5762786865234375e-07,НЕПРИЯТНЫЙ,МАЛОДУШНЫЙ,"Проявляющий малодушие, слобовольный. М. человек. М. поступок. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
