,id,score,query,title,content,model_name,distance,is_found
22265,4435,0.0,ГИДРОЭЛЕКТРОСТАНЦИЯ,РАДИОТЕЛЕГРАФ,"Система связи для передачи телеграфных сообщений с помощью радиоволн. II прил. радиотелеграфный, -ая,-ое. ",intfloat/multilingual-e5-large,cosine,False
20680,11517,-4.76837158203125e-07,ЛОВЕЦ,ПРИЛОВЧИТЬСЯ,"Изловчиться, приспособиться. П. писать левой рукой. ",intfloat/multilingual-e5-large,cosine,False
10652,29774,4.172325134277344e-07,ХРИПОТЦА,КРЕПЫШКА,"То же, что крепыш. ",intfloat/multilingual-e5-large,cosine,False
13678,4932,-3.5762786865234375e-07,ГРЕХОВОДНИЧАТЬ,НАСМЕШНИЧАТЬ,"То же, что насмехаться. ",intfloat/multilingual-e5-large,cosine,False
19594,28586,3.5762786865234375e-07,УМОПОМЕШАТЕЛЬСТВО,ПОПЕЧЕНИЕ,"Покровительство, забота. Оставить детей на п. бабушки. Отложить п. о чем-н. (перестать заботиться, думать о чем-н.). ",intfloat/multilingual-e5-large,cosine,False
21000,20703,-1.1920928955078125e-07,ПРИМЕТА,ПРИЦЕПКА,"То же, что придирка (прост, неодобр.). Вечные прицепки, с твоей стороны. ",intfloat/multilingual-e5-large,cosine,False
8392,8276,0.0,ИЗБЕГАТЬ,ИЗЛУЧАТЬ,"Испускать лучи, выделять лучистую энергию. Я. свет И. тепло. Глаза излучают нежность (перен.). II сущ. излучение, -я, ср. Солнечное и. Тепловое и. Радиоактивное и. Лазерное и. ",intfloat/multilingual-e5-large,cosine,False
31050,31050,3.5762786865234375e-07,ЭЛЕКТРИК,ЭЛЕКТРИК,Голубовато-синий. Цвет э. Платье з. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
8097,8142,-5.960464477539062e-07,ЗООТЕХНИК,ЗНАМЕНЩИК,"Военнослужащий, к-рый носит знамя воинской части. II прил. знаменщицкий, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3527,17612,-4.76837158203125e-07,ПЕРЕМАЗАТЬ,ВСПРЫСНУТЬ,"Обдать брызгами. В. одеколоном. 2. перен. Отпраздновать что-н., выпив вина, устроив угощенье (разг.). В, покупку. П несов. вспрыскивать, -аю, -аешь. II сущ. вспрыскивание, -я, ср. (к 1 знач.) и вспрыски, -ов (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
25589,30481,3.5762786865234375e-07,ШАРОВИДНЫЙ,СНАРЯД,"Вид боеприпасов для стрельбы из артиллерийских орудий, имеющий цилиндрический корпус и заостренную головную часть, а также летательный аппарат с боевым зарядом. С. бронебойный, зажигательный, осколочный, трассирующий. Ранен осколком снаряда. Управляемый с. (несущий в себе средства управления полетом). 2. Машина, прибор, инструмент, приспособление. С. для бурения. Спортивные снаряды (предметы, приспособления, аппараты, необходимые для спортивных упражнений). 3. Полный набор, комплект инструментов, приспособленных для чего-н. (устар.). Рыболовный с. II прил. снарядный, -ая, oое (к 1 и 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
14102,14180,4.76837158203125e-07,НЕИЗРЕЧЕННЫЙ,НЕДОСЯГАЕМЫЙ,"То же, что недостижимый. На недосягаемой высоте. II сущ. недосягаемость, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
14699,13952,-7.152557373046875e-07,НЕВЕЖА,НОВИНА,"То же, что новь (во 2 знач.). Распахать новину. 2. Хлеб нового урожая. Запасов хватит до новины. 3. Суровая небеленая холстина. Домотканая н. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
11386,11386,0.0,ЛИКВИДАЦИЯ,ЛИКВИДАЦИЯ,"Прекращение деятельности чего-н. (напр. предприятия, учреждения). Л. треста. Л. дел. 2. Уничтожение кого-чего-н. Л. неграмотности. Л. оружия массового уничтожения. II прил. ликвидационный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
18114,21970,-7.152557373046875e-07,ПУДОВЫЙ,ПЛАВНИ,"Затопляемые весной низкие берега рек и островки, поросшие камышом, и кустарником. Кубанские п. II прил. плавневый, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
28747,12038,1.7881393432617188e-07,МАШТАК,УСАЧ,Человек с большими усами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
21913,13566,-3.5762786865234375e-07,НАПЯЛИТЬ,ПРЯНУТЬ,"Стремительно двинуться, прыгнуть. Кони прянули. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
5445,5445,-1.1920928955078125e-07,ДЕМИСЕЗОННЫЙ,ДЕМИСЕЗОННЫЙ,"О верхней одежде, тканях: предназначенный для носки весной и осенью. Демисезонное пальто. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
26307,20424,0.0,ПРЕФЕКТУРА,СРЕТЕНИЕ,"Один из двенадцати основных православных праздников в память о том, как праведник Симеон встретил у дверей храма Марию и Иосифа, несущих младенца Иисуса на руках для посвящения Богу. Заутреня на ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19873,19873,-3.5762786865234375e-07,ПОСТОЯННЫЙ,ПОСТОЯННЫЙ,"Не прекращающийся, неизменный и одинаковый во все время; всегдашний. Жить в постоянном труде. П. посетитель театра. Постоянная величина и постоянная (сущ.) (в математике: величина, к-рая по условиям задачи сохраняет одно и то же значение). Постоянная армия (армия мирного времени). П. ток (в отличие от переменного, не изменяющийся во времени). П. капитал (часть капитала, затрачиваемая на средства производства и остающаяся неизменной в процессе производства; спец.). 2. палн. ф. Рассчитанный на долгий срок, не временный. П. мост. Постоянная работа. 3. Не изменчивый, твердый. П. взгляд на вещи. II сущ. постоянство, -а, ср. (к 1 и 3 знач.) и постоянность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
7294,6487,9.5367431640625e-07,ЕЖЕВИЧНИК,ЗАМЕНИТЕЛЬ,"Материал, продукт, к-рый по своим свойствам может заменять другой. 3. кожи. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27557,9472,-2.384185791015625e-07,КВАДРАТНЫЙ,ТОЖДЕСТВЕННЫЙ,"Такой же, вполне сходный. Явление, тождественное описанному прежде. II сущ. тождественность, -и, ж. и тожественность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23835,23342,-2.384185791015625e-07,РЕВМАТИК,РУДНИК,"Горнопромышленное предприятие для добычи руды, полезных ископаемых. Медные рудники. II прил. рудниковый, -ая, -ое и\ рудничный, -ая, -ое. Рудничная крепь. Р. газ (метан). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
16781,16781,1.1920928955078125e-07,ОТТРЕПАТЬ,ОТТРЕПАТЬ,"Трепля за уши, за волосы, наказать, оттаскать. II несов. оттрепывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
9810,11019,-2.384185791015625e-07,КУСОК,КОБЗАРЬ,"Украинский народный певец, играющий на кобзе. II прил. кобзарский, -ая,-ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3790,14192,4.76837158203125e-07,НЕИСТОВСТВОВАТЬ,ВЫКИНУТЬСЯ,"То же, что выброситься. IIнесов. выкидываться, -аюсь, -аешься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18992,1068,-7.152557373046875e-07,БЕЗДЕЛЬНИЧАТЬ,ПОДХЛЕСТНУТЬ,"Хлестнув, заставить бежать быстрее. П. коня. П. отстающих (перен.: поторопить; разг.). II несов. подхлестывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
28747,25307,0.0,СЛАЛОМ,УСАЧ,Человек с большими усами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
13191,23692,-2.384185791015625e-07,РОДОВИТЫЙ,НАДОРВАТЬ,"Немного, не до конца разорвать. Н. конверт. 2. Повредить себе что-н. (внутренние органы), сделав чрезмерное усилие. Н. живот. Н. силы (сильно переутомиться). II несов. надрывать, -аю, -аешь. II сущ. надрыв, -а, м. (к 1 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
21879,17288,-8.344650268554688e-07,ПАЦИФИЗМ,ПРУЖИНИСТЫЙ,"Пружинистые мускулы. П. шаг. II сущ. пружинистость, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23835,22441,-4.76837158203125e-07,РАЗДАТЧИК,РУДНИК,"Горнопромышленное предприятие для добычи руды, полезных ископаемых. Медные рудники. II прил. рудниковый, -ая, -ое и\ рудничный, -ая, -ое. Рудничная крепь. Р. газ (метан). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
28540,28540,-4.76837158203125e-07,УМАСЛИТЬ,УМАСЛИТЬ,"Склонить к чему-н. лаской, лестью, подарками. У. упрямца. II несов. умасливать, -аю, -аешь. и сущ. умасливание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
23473,23473,-4.76837158203125e-07,РЕЛИГИОЗНЫЙ,РЕЛИГИОЗНЫЙ,"То же, что верующий. Р. человек. II сущ. религиозность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
27557,3440,2.980232238769531e-07,ВРЕМЕНЩИК,ТОЖДЕСТВЕННЫЙ,"Такой же, вполне сходный. Явление, тождественное описанному прежде. II сущ. тождественность, -и, ж. и тожественность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
20629,20629,0.0,ПРИКЛОНИТЬ,ПРИКЛОНИТЬ,"Слегка склонить (устар.). П. ветку. * Приклонить голову куда, где, к кому (разг.) приютиться, найти место, где жить. На старости лет некуда голову приклонить. Приклонить слух (устар. высок.) - внимательно выслушать. II несов. приклонять, -яю, -яешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
7294,2641,-4.76837158203125e-07,ВЗЯТКОДАТЕЛЬ,ЗАМЕНИТЕЛЬ,"Материал, продукт, к-рый по своим свойствам может заменять другой. 3. кожи. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
10438,29856,-4.76837158203125e-07,ЦАРАПИНА,КОСАРЬ,"Тот, кто косит траву, злаки. II прил. косарский, -ая, -ое. КОСАРЬ2, -я, м. Большой нож с толстым и широким лезвием. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
30044,9639,1.1920928955078125e-07,КИЧЛИВЫЙ,ЧАЛИТЬ,"Притягивая, закреплять чалкой. Ч. баржу. Ч. паром к пристани. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
30967,30967,-7.152557373046875e-07,ЭКЗАМЕНОВАТЬСЯ,ЭКЗАМЕНОВАТЬСЯ,"Подвергаться экзамену. 11 сов. проэкзаменоваться, -нуюсь, -нуешься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
21809,2279,3.5762786865234375e-07,ВДОХНУТЬ,ПРОХВОРАТЬ,"То же, что проболеть. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27635,3584,1.1920928955078125e-07,ВТИХОМОЛКУ,ТОПОРИЩЕ,"Рукоятка топора. Тонул - топор сулил, вытащили топорища жаль (поел. б неблагодарности и обмане). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
21809,27242,1.1920928955078125e-07,ТАРАЩИТЬСЯ,ПРОХВОРАТЬ,"То же, что проболеть. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8802,9675,2.384185791015625e-07,КЛЕВАТЬСЯ,ИСКОЛОТЬСЯ,"Исколоть себе тело во многих местах. И. колючками. И. о шиповник. II несов. искалываться, -аюсь, -аешься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
29774,29310,2.384185791015625e-07,ФЛЕГМАТИЧЕСКИЙ,ХРИПОТЦА,Небольшая хрипота. Говорить со старческой хрипотцой. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
29578,29703,-2.384185791015625e-07,ХОЛОП,ХЛАМ,"Негодные старые вещи, все бесполезное, ненужное. Ды-бросить из дома х. Голова забита всяким хламом (перен.: ничтожными мыслями, ненужными знаниями). II прил. хламный, -ая, -ое (устар.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
17612,29188,1.1920928955078125e-07,ФИГУРИСТЫЙ,ПЕРЕМАЗАТЬ,"То же, что перепачкать (разг.). Руки перемазаны клеем (в клее). 2. что. Намазать или замазать снова. П. щели заново. II несов. перемазывать, -аю, -аешь. II возвр. перемазаться, -ажусь, -ажешься (к 1 знач.). Весь перемазался краской (в краске); ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
13665,1355,-3.5762786865234375e-07,БЕССОЗНАТЕЛЬНЫЙ,НАСЛЕДСТВЕННОСТЬ,Свойства организмов повторять от поколения к поколению сходные природные признаки. Материальные носители наследственности (гены). ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
3527,3527,1.7881393432617188e-07,ВСПРЫСНУТЬ,ВСПРЫСНУТЬ,"Обдать брызгами. В. одеколоном. 2. перен. Отпраздновать что-н., выпив вина, устроив угощенье (разг.). В, покупку. П несов. вспрыскивать, -аю, -аешь. II сущ. вспрыскивание, -я, ср. (к 1 знач.) и вспрыски, -ов (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
28747,30429,8.344650268554688e-07,ШАВКА,УСАЧ,Человек с большими усами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
4839,22203,2.980232238769531e-07,РАБОТАТЬСЯ,ГОТОВИТЬСЯ,"Делать приготовления к чему-н. Г. к отъезду. Г. к лекции. Г. к выступлению (выступить). 2. (1 и 2 л. не употр.). Назревать, предстоять. Готовятся важные события. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27035,11324,7.152557373046875e-07,ЛЕСОСТЕПЬ,СХОЛАСТ,"Последователь схоластики (в 1 знач.). 2, Человек, к-рый рассуждает схоластически, занимается схоластикой (во 2 знач.). и ж. схолас-тка, -и (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
26003,26003,-3.5762786865234375e-07,СОСНУТЬ,СОСНУТЬ,Поспать немного. С. часок. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
1597,1597,1.1920928955078125e-07,БОБРИК,БОБРИК,"Тяжелая плотная ткань со стоячим ворсом. * Под бобрик то же, что бобриком. II прил. бобриковый, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
28694,1289,2.980232238769531e-07,БЕСПЛОТНЫЙ,УПОЛНОМОЧИЕ,"Действовать по уполномочию избирателей. УПОЛНОМОЧИТЬ, -чу, -чишь; -ченный; ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27643,21151,-2.384185791015625e-07,ПРОГНИТЬ,ТОПТАТЬСЯ,"Переступать с ноги на ногу, оставаясь на месте. Т. на месте (также перен.: ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23835,8307,-7.152557373046875e-07,ИЗВЕСТНЯК,РУДНИК,"Горнопромышленное предприятие для добычи руды, полезных ископаемых. Медные рудники. II прил. рудниковый, -ая, -ое и\ рудничный, -ая, -ое. Рудничная крепь. Р. газ (метан). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8870,31209,1.7881393432617188e-07,ЭТИКЕТ,ИСПОЛУ,"Отдавая половину урожая собственнику обрабатываемой земли. Работать и. 2. На половинных началах, пополам с другим (устар.). Взять подряд и. II прил. испольный, -ая, -ое (к 1 знач.). Испольное хозяйство. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
2279,14908,-2.384185791015625e-07,ОБЕЗНОЖЕТЬ,ВДОХНУТЬ,"Сделать вдох. В. свежий воздух. II несов. вдыхать, -аю, -аешь. II сущ. вдыхание, -я, ср. II прил. 1 вдыхательный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27854,27316,-1.1920928955078125e-07,ТЕЛЕГРАФИЯ,ТРЕПЕТНЫЙ,"Дрожащий, колеблющийся. Трепетные тени. 2. Взволнованный, выражающий трепет (во 2 знач.). Трепетная улыбка. Трепетное ожидание. 3. Охваченный страхом, трепетом (в 3 знач.) (устар.). II сущ. трепетиость, -и, ж. (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
26307,26307,-7.152557373046875e-07,СРЕТЕНИЕ,СРЕТЕНИЕ,"Один из двенадцати основных православных праздников в память о том, как праведник Симеон встретил у дверей храма Марию и Иосифа, несущих младенца Иисуса на руках для посвящения Богу. Заутреня на ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
4040,30865,-2.384185791015625e-07,ШУТЕЙНЫЙ,ВЫСОЧАЙШИЙ,"В дореволюционной России: царский, императорский. Прошение на высочайшее имя. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8018,8084,1.7881393432617188e-07,ЗНАЙ,ЗИМОЙ,В зимнее время. 3. и летом одним цветом (погов. о чем-н. однообразно повторяющемся). ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
17924,18252,2.980232238769531e-07,ПЛИТНЯК,ПЕСЧАНИК,"Осадочная горная порода из спрессовавшегося песка. II прил. песчаниковый, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
4717,29678,-2.384185791015625e-07,ХОДЬБА,ГОНЯТЬ,"То же, что гнать1 (в 1, 2 и 5 знач,), но обозначает действие, совершающееся не в одно время, не за один прием или не в одном направлении. Г. стада. Г. птиц с огорода. Г. на велосипеде. 2. кого (что). Много раз посылать с поручениями (разг. неодобр.). Г. курьера. 3. что. Перебрасывать, перекатывать с места на место (разг.). Г. мяч. 4. мерен., кого (что). Экзаменовать строго, с пристрастием (разг.). Г. студента на зачете. * Голубей гонять (разг.) - бездельничать. Чаи гонять (прост.) - распивать чай не торопясь, с удовольствием. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
23584,23347,8.344650268554688e-07,РЕВНИВЫЙ,РЕЦИДИВ,"Возврат болезни после кажущегося ее прекращения. Р. радикулита. 2. Повторное проявление чего-н. (отрицательного). Р. преступления. Рецидивы тоски. II прил. рецидивный, -ая,-ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
16291,21869,-4.76837158203125e-07,ПРОЩАНИЕ,ОСЯЗАНИЕ,"Одно из внешних чувств человека и животного способность воспринимать прикосновения, давления, растяжения. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
2332,2487,-7.152557373046875e-07,ВЕТРИЛО,ВЕЛИКОРУСЫ,"То же, что русские. И ж. великоруска, -и. II прил. великорусский, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27854,27854,0.0,ТРЕПЕТНЫЙ,ТРЕПЕТНЫЙ,"Дрожащий, колеблющийся. Трепетные тени. 2. Взволнованный, выражающий трепет (во 2 знач.). Трепетная улыбка. Трепетное ожидание. 3. Охваченный страхом, трепетом (в 3 знач.) (устар.). II сущ. трепетиость, -и, ж. (ко 2 знач.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
16215,16215,5.960464477539063e-08,ОСОБЬ,ОСОБЬ,"Самостоятельно существующий организм, индивидуум. Многообразие особей растительного мира. О. женского пола. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
28747,9515,-1.0728836059570312e-06,КЕДЫ,УСАЧ,Человек с большими усами. ,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
768,768,-2.384185791015625e-07,БАКЕНБАРДЫ,БАКЕНБАРДЫ,"Волосы, растущие от висков по щекам (обычно при выбритом подбородке). II прил. бакенбардный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
9474,27833,6.556510925292969e-07,ТРЕНАЖ,КВАДРИГА,"В античном мире: двухколесная колесница, запряженная в ряд четверкой коней. Скульптурная к. на фронтоне театра. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
27833,8136,-1.1920928955078125e-07,ЗОНТ,ТРЕНАЖ,"Система тренировочных упражнений. Балетный ст. II прил. гренажный, -ая, -ое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
18992,13678,-1.1920928955078125e-07,НАСМЕШНИЧАТЬ,ПОДХЛЕСТНУТЬ,"Хлестнув, заставить бежать быстрее. П. коня. П. отстающих (перен.: поторопить; разг.). II несов. подхлестывать, -аю, -аешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
26307,31028,-8.344650268554688e-07,ЭКСТРАКТ,СРЕТЕНИЕ,"Один из двенадцати основных православных праздников в память о том, как праведник Симеон встретил у дверей храма Марию и Иосифа, несущих младенца Иисуса на руках для посвящения Богу. Заутреня на ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
19873,28383,-5.960464477539062e-07,УДОСТОВЕРЕНИЕ,ПОСТОЯННЫЙ,"Не прекращающийся, неизменный и одинаковый во все время; всегдашний. Жить в постоянном труде. П. посетитель театра. Постоянная величина и постоянная (сущ.) (в математике: величина, к-рая по условиям задачи сохраняет одно и то же значение). Постоянная армия (армия мирного времени). П. ток (в отличие от переменного, не изменяющийся во времени). П. капитал (часть капитала, затрачиваемая на средства производства и остающаяся неизменной в процессе производства; спец.). 2. палн. ф. Рассчитанный на долгий срок, не временный. П. мост. Постоянная работа. 3. Не изменчивый, твердый. П. взгляд на вещи. II сущ. постоянство, -а, ср. (к 1 и 3 знач.) и постоянность, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
13666,31027,-2.384185791015625e-07,ЭКСТРАВАГАНТНЫЙ,НАСЛЕДСТВЕННЫЙ,"Относящийся к наследованию, к праву наследования. 3. Передающийся от одного поколения к другому, связанный с наследственностью. Наследственные черты характера. Наследственная близорукость. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8212,9392,2.384185791015625e-07,КАСТОРОВЫЙ,ИГОЛЬЧАТЫЙ,"Снабженный иглами (во 2 знач.), состоящий из игл. И. подшипник. И. мех. Игольчатые кристаллы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
30580,30878,2.384185791015625e-07,ЩЕГОЛЯТЬ,ШЕПТАТЬ,"Говорить шепотом. Ш. на ухо кому-н. Шепчут листья (перен-). II однокр. шепнуть, -ну, -нешь. II сущ. шептание, -я, ср. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
29819,1740,1.7881393432617188e-07,БОРОНОВАТЬ,ХРУСТЕТЬ,"Издавать хруст. Снег хрустит под ногами. Пыль хрустит на зубах. 2. Есть с хрустом. X. огурцом. II однокр. хрустнуть, -ну, -нешь. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
21913,13367,2.980232238769531e-07,НАЛЕПЛЯТЬ,ПРЯНУТЬ,"Стремительно двинуться, прыгнуть. Кони прянули. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
16533,14316,1.7881393432617188e-07,НЕОТКУДА,ОТЛОМОК,"То, что отломилось, отломившаяся часть, кусок. О. породы. Срастание отломков кости. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
9773,18231,-4.76837158203125e-07,ПЛЕСКАТЬ,КЛЯСТЬСЯ,"Клятвенно уверять, давать клятву. К. в дружбе. К. исполнить обещание, II сов. поклясться, -янусь, -янешься. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
8870,8870,2.980232238769531e-07,ИСПОЛУ,ИСПОЛУ,"Отдавая половину урожая собственнику обрабатываемой земли. Работать и. 2. На половинных началах, пополам с другим (устар.). Взять подряд и. II прил. испольный, -ая, -ое (к 1 знач.). Испольное хозяйство. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
20863,20863,-4.76837158203125e-07,ПРИСПИЧИТЬ,ПРИСПИЧИТЬ,"Очень захотеться, понадобиться. Приспичило ему ехать. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
29057,29057,-8.344650268554688e-07,ФАМИЛИЯ,ФАМИЛИЯ,"Наследуемое семейное наименование, прибавляемое к личному имени.Ф.,имя и отчество. Лак вашаф.? Девичья ф. (до замужества). Ф. мужа (принимаемая женой при вступлении в брак). 2. То же, что род1 (во 2 знач.). Старинная ф. 3. То же, что семья (в 1 знач.)(устар.). Всей фамилией отправились в гости. II прш. фамильный, -ая, oое. Фамильное имя (то же, что фамилия в 1 знач.; спец.). Фамильная фотография. Фамильная черта (наследуемая). Фамильные драгоценности. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
18461,8369,-1.1920928955078125e-07,ИЗЛАЗИТЬ,ПОГЛОТИТЬ,"Принять, вобрать в себя. Почва поглотила влагу. Море поглотило тонущий корабль (перен.). 2. (1 и 2 л. не употр.), перен., кого (что). Целиком увлечь чем-н. Новая идея поглотила ученого. Студент поглощен занятиями. 3. (1 и 2 л. не употр.), перен., что. Потребовать много времени, затрат, усилий, энергии. Работа поглотила все силы. 4. Съесть или выпить много (обычно ирон.). П. огромное количество пирожков. II несов. поглощать, -аю, -аешь. II сущ. поглощение, -я, ср. II прил. поглотительный, -ая, -ое (к 1 знач.; спец.). ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
21879,21879,2.980232238769531e-07,ПРУЖИНИСТЫЙ,ПРУЖИНИСТЫЙ,"Пружинистые мускулы. П. шаг. II сущ. пружинистость, -и, ж. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
22811,7271,-2.384185791015625e-07,ЗАЛП,РАЛЛИ,"Авто- или мотогонки на специальных спортивных машинах. Многодневное автомобильное, мотоциклетное р. II прил. раллийный, -ая, oое. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
25813,25194,-4.76837158203125e-07,СКОТОВОДСТВО,СОКАМЕРНИК,"Человек, к-рый содержится или содержался вместе с кем-н. другим (другими) в одной тюремной камере. II ж. сокамерпица, -ы. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
30053,22824,4.76837158203125e-07,РАНИМЫЙ,ЧАРДАШ,"Венгерский народный танец со сменой медленных и стремительных движений, а также музыка в ритме этого танца. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
4227,4227,2.384185791015625e-07,ГАЗОУБЕЖИЩЕ,ГАЗОУБЕЖИЩЕ,"Убежище (во 2 знач.) для укрытия людей от удушливых, отравляющих газов. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,True
11467,4354,-3.5762786865234375e-07,ГЕНШТАБ,ЛИФТ,"Вертикально движущийся подъемник с кабиной для перемещения людей, грузов. Пассажирский л. Грузовой л. Скоростной л. Подняться на лифте. II прил. лифтовой, -ая, -ое и лифтовый, -ая, -ое. Лифтовое хозяйство. ",sentence-transformers/paraphrase-multilingual-mpnet-base-v2,cosine,False
